EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,Pace,SecondsPerPossDef,Blocked3s,BlockedCorner3,Blocks,Minutes,OffPoss,AtRimFGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,Points,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,DefTwoPtRebounds,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,DefTwoPtReboundPct,DefAtRimReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,LiveBallTurnoverPct,DefFTReboundPct,PenaltyOffPoss,SecondChanceOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,OffRebounds,DeadBallTurnovers,Travels,PenaltyTurnovers,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedAtRim,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,PenaltyArc3FGM,SecondChanceFtPoints,Fg3aBlocked,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,PenaltyArc3Accuracy,SecondChanceCorner3FGA,SelfOReb,StepOutOfBoundsTurnovers,SelfORebPct,SecondChanceCorner3Frequency,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,3pt And 1 Free Throw Trips,BlockedLongMidRange,BlockedArc3,Clear Path Fouls,3SecondViolations,HeaveAttempts,Corner3PctBlocked,HeaveMakes,OffensiveGoaltends,team_id,year,season,team_vs
1626162-1626172-1627814-1629673-203952,1610612744,"Kelly Oubre Jr., Kevon Looney, Damion Lee, Jordan Poole, Andrew Wiggins","Oubre Jr., Looney, Lee, Poole, Wiggins",1626162-1626172-1627814-1629673-203952,GSW,418.0,1,-8.0,14.0,,27.0,17.0,93.01435406698565,15.071428571428571,,,,7.0,13.0,3.0,,1.0,7.0,1.0,2.0,9.0,,1.0,,,,,,1.0,5.0,6.0,,3.0,3.0,7.0,,0.5,0.5,0.2777777777777778,0.375,0.2222222222222222,0.5,0.625,0.5,15.923076923076923,15.923076923076923,13.785714285714286,0.3333333333333333,0.1111111111111111,,,,0.5555555555555556,,0.5219111111111111,7.871428571428572,25.65,1.0,,3.0,1.0,1.0,,2.0,,,,4.0,,,0.14285714285714285,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,0.1111111111111111,,1.0,,1.0,2.0,0.5,,,1.0,,,,1.0,1.0,,,,4.0,1.0,1.0,2.0,,,,,,,,,,1.0,1.0,,,1.0,6.0,,3.0,,,,,,1.0,,1.0,,1.0,,,0.14285714285714285,,1.0,,,,0.1111111111111111,1.0,1.0,,,,,,,,0.25,0.3,0.2222222222222222,,,1.0,1.0,,,,,3.0,2.0,1.0,1.0,,,,,,,1.0,,,,,,0.14285714285714285,0.3333333333333333,,0.16666666666666666,,0.3333333333333333,,,1.0,,,1.0,1.0,,,,,0.7763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1626162-1626172-1627814-1630185-203110,1610612744,"Kelly Oubre Jr., Kevon Looney, Damion Lee, Nico Mannion, Draymond Green","Oubre Jr., Looney, Lee, Mannion, Green",1626162-1626172-1627814-1630185-203110,GSW,30.0,1,-2.0,1.0,,2.0,2.0,96.0,16.0,,,,,1.0,,,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,14.0,6.0,12.0,,,,,,,,0.36905,7.9,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.5,0.5,,0.5,,0.5,,,,,,,,,,,,0.3735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1626162-1626172-1627814-1630185-203145,1610612744,"Kelly Oubre Jr., Kevon Looney, Damion Lee, Nico Mannion, Kent Bazemore","Oubre Jr., Looney, Lee, Mannion, Bazemore",1626162-1626172-1627814-1630185-203145,GSW,353.0,4,-4.0,11.0,10.0,23.0,20.0,93.82436260623228,14.727272727272727,,,1.0,6.0,12.0,1.0,1.0,3.0,7.0,1.0,4.0,16.0,3.0,3.0,1.0,1.0,5.0,1.0,11.0,,1.0,2.0,1.0,1.0,4.0,14.0,1.0,0.25,0.25,0.5909090909090909,0.6666666666666666,0.36363636363636365,,0.25,,15.916666666666666,15.916666666666666,14.363636363636363,0.09090909090909091,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.45454545454545453,0.3333333333333333,0.4290136363636364,11.37142857142857,27.025,1.0,2.0,4.0,2.0,5.0,8.0,2.0,4.0,,2.0,1.0,0.8,1.0,0.7142857142857143,0.25,0.3333333333333333,1.0,1.0,,0.36363636363636365,0.5,0.5,1.0,0.18181818181818182,,,,,,,,9.0,1.0,1.0,1.0,2.0,,1.0,,1.0,1.0,3.0,1.0,1.0,2.0,4.0,6.0,,2.0,2.0,10.0,,2.0,1.0,1.0,,,,,3.0,,2.0,1.0,,10.0,9.0,,1.0,0.6666666666666666,1.0,0.5,1.0,0.5555555555555556,0.5,0.25,,,1.0,1.0,1.0,0.09090909090909091,,,,0.125,1.0,0.125,,0.125,0.396775,0.16666666666666666,0.25,0.125,0.625,0.75,1.0,1.0,,,,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1626162-1626172-1627814-1630185-203952,1610612744,"Kelly Oubre Jr., Kevon Looney, Damion Lee, Nico Mannion, Andrew Wiggins","Oubre Jr., Looney, Lee, Mannion, Wiggins",1626162-1626172-1627814-1630185-203952,GSW,66.0,1,-1.0,3.0,,6.0,5.0,130.9090909090909,11.666666666666666,,,,1.0,3.0,,,,1.0,,1.0,4.0,,,,,1.0,,2.0,,1.0,1.0,1.0,1.0,2.0,2.0,,,,0.5,0.6666666666666666,0.5,,1.0,,10.333333333333334,9.0,11.666666666666666,,,,,,0.5,,0.531825,12.1,23.9,,1.0,1.0,,1.0,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,0.5,1.0,1.0,1.0,,,,,,,,,3.0,1.0,,,,,1.0,,1.0,,2.0,,,2.0,1.0,1.0,,1.0,2.0,4.0,,,,,,,,,2.0,,,,,4.0,3.0,,,1.0,,0.5,1.0,0.6666666666666666,,,,1.0,,,,0.5,,,,,,0.5,,,0.531825,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1626162-1626172-1627814-201939-202954,1610612744,"Kelly Oubre Jr., Kevon Looney, Damion Lee, Stephen Curry, Brad Wanamaker","Oubre Jr., Looney, Lee, Curry, Wanamaker",1626162-1626172-1627814-201939-202954,GSW,13.0,1,-2.0,1.0,1.0,1.0,2.0,110.76923076923076,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1626162-1626172-1627814-201939-203110,1610612744,"Kelly Oubre Jr., Kevon Looney, Damion Lee, Stephen Curry, Draymond Green","Oubre Jr., Looney, Lee, Curry, Green",1626162-1626172-1627814-201939-203110,GSW,414.0,3,9.0,18.0,8.0,34.0,15.0,118.26086956521739,12.055555555555555,,,2.0,7.0,16.0,2.0,2.0,6.0,7.0,3.0,7.0,24.0,3.0,6.0,2.0,1.0,3.0,1.0,7.0,1.0,7.0,9.0,2.0,2.0,5.0,19.0,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.6071428571428571,0.6764705882352942,0.5,0.5,0.6666666666666666,,12.3125,11.875,11.277777777777779,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.5,0.6428571428571429,0.3333333333333333,0.4953071428571429,9.299999999999999,27.857142857142858,2.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,1.0,1.0,5.0,0.5,0.5,0.5714285714285714,0.7142857142857143,0.75,1.0,1.0,0.5,0.21428571428571427,0.6666666666666666,1.0,0.5,0.14285714285714285,1.0,1.0,1.0,,1.0,1.0,1.0,11.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,7.0,1.0,1.0,5.0,3.0,5.0,2.0,4.0,7.0,19.0,,,,2.0,,,1.0,,7.0,1.0,2.0,2.0,,19.0,11.0,0.5,1.0,0.6,1.25,0.6666666666666666,1.25,0.75,,0.2857142857142857,,0.5,,,,0.07142857142857142,1.0,1.0,,0.1111111111111111,1.0,0.1111111111111111,1.0,0.3333333333333333,0.4761611111111111,0.125,0.2222222222222222,0.20833333333333334,0.7916666666666666,0.6875,,,,,1.0,1.0,6.0,,1.0,2.0,2.0,1.0,1.0,,,,,1.0,2.0,1.0,,1.0,0.14285714285714285,0.3333333333333333,,0.6666666666666666,,1.0,0.5,,1.0,0.5,0.5,,,,,,,0.48685,1.0,,,1.0,1.0,,,,,0.3333333333333333,1.0,,,,0.5,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1626162-1626172-1627814-201939-203145,1610612744,"Kelly Oubre Jr., Kevon Looney, Damion Lee, Stephen Curry, Kent Bazemore","Oubre Jr., Looney, Lee, Curry, Bazemore",1626162-1626172-1627814-201939-203145,GSW,1296.0,10,-4.0,52.0,28.0,102.0,52.0,113.33333333333333,12.538461538461538,,,,22.0,50.0,16.0,5.0,13.0,26.0,6.0,15.0,48.0,12.0,13.0,5.0,4.0,10.0,3.0,24.0,4.0,16.0,21.0,7.0,13.0,15.0,43.0,0.6666666666666666,0.4,0.4,0.4634146341463415,0.4895833333333333,0.36585365853658536,0.4444444444444444,0.631578947368421,0.42857142857142855,12.88,12.64,12.23076923076923,0.3902439024390244,0.3170731707317073,0.38461538461538464,0.38461538461538464,0.6,0.7560975609756098,0.38461538461538464,0.49786097560975606,5.461538461538462,26.68,6.0,4.0,7.0,3.0,10.0,12.0,8.0,6.0,3.0,3.0,8.0,0.6,0.6666666666666666,0.38461538461538464,0.8,1.0,0.375,0.4,0.5,0.17073170731707318,0.5714285714285714,0.5714285714285714,0.75,0.07317073170731707,4.0,6.0,3.0,3.0,8.0,0.75,0.8,37.0,5.0,3.0,11.0,,1.0,2.0,1.0,2.0,10.0,10.0,1.0,4.0,5.0,5.0,18.0,6.0,12.0,9.0,37.0,1.0,,2.0,5.0,2.0,1.0,6.0,,16.0,1.0,3.0,,,37.0,37.0,0.5,0.25,0.2777777777777778,0.5,0.4666666666666667,0.5,0.5142857142857142,0.25,0.21739130434782608,0.2857142857142857,0.5,,,,0.04878048780487805,0.5,0.5,1.0,0.36666666666666664,0.2727272727272727,0.06666666666666667,0.5,0.3333333333333333,0.48421000000000003,0.08888888888888889,0.10344827586206896,0.10416666666666667,0.7708333333333334,0.74,1.0,4.0,,,1.0,1.0,6.0,2.0,1.0,3.0,4.0,3.0,1.0,,,,3.0,1.0,,,,1.0,0.038461538461538464,,,0.2,0.2222222222222222,0.3333333333333333,,,1.0,0.5,,0.8,0.25,,,,,0.6319666666666667,5.0,,,3.0,3.0,4.0,,0.0625,,0.5,1.0,2.0,1.0,0.09090909090909091,0.2,,3.0,1.0,1.0,3.0,1.0,1.0,0.0625,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1626162-1626172-1627814-201939-203952,1610612744,"Kelly Oubre Jr., Kevon Looney, Damion Lee, Stephen Curry, Andrew Wiggins","Oubre Jr., Looney, Lee, Curry, Wiggins",1626162-1626172-1627814-201939-203952,GSW,329.0,2,17.0,11.0,11.0,25.0,8.0,109.4224924012158,16.818181818181817,,,1.0,5.0,14.0,5.0,3.0,4.0,7.0,3.0,5.0,25.0,6.0,4.0,3.0,2.0,3.0,2.0,8.0,3.0,6.0,9.0,1.0,2.0,4.0,23.0,0.6666666666666666,0.6,0.6,0.7083333333333334,0.8333333333333334,0.4166666666666667,0.75,0.7142857142857143,1.0,10.285714285714286,10.285714285714286,16.272727272727273,0.4166666666666667,0.3333333333333333,0.75,0.75,0.6666666666666666,0.8333333333333334,0.75,0.5683291666666667,4.885714285714286,24.740000000000002,2.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,,1.0,2.0,0.25,0.3333333333333333,0.5714285714285714,0.6666666666666666,1.0,0.4,0.4,,0.08333333333333333,1.0,1.0,1.0,0.08333333333333333,1.0,,,,1.0,,1.0,12.0,1.0,2.0,5.0,1.0,,1.0,,1.0,4.0,8.0,1.0,3.0,2.0,3.0,6.0,3.0,5.0,6.0,21.0,,,,3.0,1.0,1.0,1.0,,8.0,,3.0,1.0,1.0,21.0,12.0,0.6,0.3333333333333333,0.5,0.3333333333333333,0.6818181818181818,0.3333333333333333,0.8076923076923077,,0.6,,0.5,1.0,1.0,,0.08333333333333333,,,,0.45454545454545453,0.4,0.09090909090909091,,0.36363636363636365,0.5905409090909091,0.26666666666666666,0.3333333333333333,0.08,0.84,0.8571428571428571,1.0,3.0,,,,,3.0,2.0,,3.0,2.0,1.0,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,,,,1.0,1.0,0.3333333333333333,,,,,0.8544,3.0,,,,,1.0,,,,0.75,,2.0,,0.4,,1.0,,,,,1.0,,0.16666666666666666,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1626162-1626172-1627814-202954-203145,1610612744,"Kelly Oubre Jr., Kevon Looney, Damion Lee, Brad Wanamaker, Kent Bazemore","Oubre Jr., Looney, Lee, Wanamaker, Bazemore",1626162-1626172-1627814-202954-203145,GSW,10.0,1,,1.0,,1.0,,144.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1626162-1626172-1627814-202954-203952,1610612744,"Kelly Oubre Jr., Kevon Looney, Damion Lee, Brad Wanamaker, Andrew Wiggins","Oubre Jr., Looney, Lee, Wanamaker, Wiggins",1626162-1626172-1627814-202954-203952,GSW,160.0,1,9.0,5.0,,10.0,2.0,90.0,17.4,,,1.0,3.0,5.0,1.0,2.0,2.0,3.0,2.0,2.0,11.0,6.0,2.0,2.0,2.0,4.0,2.0,10.0,1.0,5.0,5.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.4,0.5,0.8,0.5,14.6,14.6,14.8,0.2,0.4,1.0,1.0,1.0,0.6,1.0,0.47709,8.166666666666666,27.15,,2.0,2.0,,2.0,4.0,,2.0,,2.0,3.0,1.0,1.0,0.6666666666666666,1.0,1.0,,,,0.4,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.16666666666666666,0.25,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1626162-1626172-1627814-203110-203952,1610612744,"Kelly Oubre Jr., Kevon Looney, Damion Lee, Draymond Green, Andrew Wiggins","Oubre Jr., Looney, Lee, Green, Wiggins",1626162-1626172-1627814-203110-203952,GSW,33.0,1,-1.0,1.0,1.0,3.0,3.0,130.9090909090909,19.0,,,,1.0,2.0,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,7.0,7.0,11.0,1.0,,,,,1.0,,0.4564,3.3,,1.0,,,,1.0,,2.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,2.0,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,0.4564,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1626162-1626172-1628539-1629308-201939,1610612744,"Kelly Oubre Jr., Kevon Looney, Mychal Mulder, Juan Toscano-Anderson, Stephen Curry","Oubre Jr., Looney, Mulder, Toscano-Anderson, Curry",1626162-1626172-1628539-1629308-201939,GSW,180.0,2,-4.0,6.0,1.0,13.0,6.0,104.0,17.5,,,,3.0,7.0,,,2.0,1.0,,2.0,2.0,,2.0,,,,,,3.0,3.0,4.0,1.0,3.0,2.0,2.0,,,,,0.25,0.6666666666666666,1.0,1.0,1.0,10.714285714285714,8.571428571428571,17.5,,0.6666666666666666,,,,0.6666666666666666,,0.5152,10.6,26.5,,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,1.0,1.0,,4.0,0.25,,3.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,3.0,,3.0,2.0,2.0,,1.0,,,,3.0,,,,,,,,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,,,0.25,0.5,,,0.42857142857142855,,,,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,0.53775,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1626162-1626172-1628539-1629672-201939,1610612744,"Kelly Oubre Jr., Kevon Looney, Mychal Mulder, Eric Paschall, Stephen Curry","Oubre Jr., Looney, Mulder, Paschall, Curry",1626162-1626172-1628539-1629672-201939,GSW,529.0,3,-5.0,22.0,7.0,43.0,24.0,117.05103969754254,12.5,,,2.0,9.0,21.0,5.0,,5.0,11.0,,6.0,19.0,,5.0,,,3.0,,6.0,1.0,7.0,9.0,3.0,4.0,7.0,17.0,,,,0.35294117647058826,0.4523809523809524,0.35294117647058826,0.3333333333333333,0.5454545454545454,0.3333333333333333,12.095238095238095,11.571428571428571,10.5,0.29411764705882354,0.29411764705882354,,,,0.6470588235294118,,0.5557705882352941,9.827272727272726,25.616666666666664,2.0,1.0,2.0,4.0,6.0,6.0,6.0,3.0,,1.0,5.0,0.5,0.6,0.5454545454545454,0.625,0.6,0.4,0.5,,0.11764705882352941,0.5,0.5,1.0,0.23529411764705882,1.0,3.0,1.0,2.0,3.0,1.0,0.5,7.0,2.0,1.0,3.0,3.0,,1.0,,1.0,,7.0,1.0,1.0,2.0,3.0,6.0,,1.0,1.0,7.0,,2.0,2.0,2.0,,,1.0,,10.0,,5.0,2.0,,7.0,7.0,,1.0,0.5,0.5,0.42857142857142855,0.5,0.4375,0.3333333333333333,0.18181818181818182,0.2,,0.75,0.75,0.6666666666666666,0.058823529411764705,,,,0.42857142857142855,0.3333333333333333,0.14285714285714285,,,0.5981,0.25,0.35714285714285715,0.10526315789473684,0.3684210526315789,0.3333333333333333,1.0,1.0,,1.0,,1.0,,2.0,1.0,,5.0,2.0,3.0,,,,1.0,,2.0,1.0,1.0,,0.09090909090909091,,,,,,,1.0,1.0,,0.5,0.5,1.0,,0.5,,,0.5553,,,,1.0,1.0,,,0.2,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1626162-1626172-1628539-1629673-201939,1610612744,"Kelly Oubre Jr., Kevon Looney, Mychal Mulder, Jordan Poole, Stephen Curry","Oubre Jr., Looney, Mulder, Poole, Curry",1626162-1626172-1628539-1629673-201939,GSW,293.0,3,-1.0,12.0,12.0,24.0,11.0,117.95221843003412,10.833333333333334,,,,5.0,12.0,3.0,2.0,6.0,6.0,2.0,6.0,10.0,6.0,6.0,2.0,2.0,2.0,2.0,6.0,2.0,4.0,6.0,2.0,4.0,1.0,8.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.38461538461538464,0.5,0.6666666666666666,0.6,0.6666666666666666,13.583333333333334,13.416666666666666,10.0,0.25,0.5,0.3333333333333333,0.3333333333333333,1.0,0.75,0.3333333333333333,0.4698291666666667,6.166666666666667,27.7,1.0,,2.0,1.0,1.0,,2.0,,,,1.0,,,0.16666666666666666,0.5,,0.3333333333333333,0.3333333333333333,,0.16666666666666666,,,,0.08333333333333333,1.0,,,,1.0,,1.0,5.0,2.0,1.0,2.0,,,,,,2.0,2.0,,1.0,2.0,1.0,4.0,1.0,2.0,,5.0,,,,2.0,1.0,,,1.0,2.0,,1.0,,,5.0,5.0,0.5,,0.25,,0.4166666666666667,0.5,0.4166666666666667,,0.2222222222222222,,,,,,,,,,0.3333333333333333,0.5,,,0.3333333333333333,0.42705,0.07692307692307693,0.14285714285714285,0.2,0.5,0.4166666666666667,,1.0,,,,,,,1.0,2.0,1.0,,1.0,,,,1.0,,,,,,0.16666666666666666,0.5,,0.4,0.5,0.5,,,0.5,,,1.0,,,,,,0.4349,1.0,2.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1626162-1626172-1628539-1629673-203952,1610612744,"Kelly Oubre Jr., Kevon Looney, Mychal Mulder, Jordan Poole, Andrew Wiggins","Oubre Jr., Looney, Mulder, Poole, Wiggins",1626162-1626172-1628539-1629673-203952,GSW,193.0,1,-7.0,7.0,,13.0,11.0,96.99481865284974,11.0,,,1.0,3.0,6.0,3.0,,1.0,3.0,,2.0,4.0,,1.0,,,1.0,,2.0,2.0,2.0,2.0,,,1.0,4.0,,,,0.4,0.4,0.4,1.0,0.6666666666666666,1.0,19.333333333333332,19.333333333333332,10.571428571428571,0.6,0.2,,,,1.0,,0.54457,2.3666666666666667,24.9,2.0,,,,2.0,2.0,2.0,1.0,1.0,,,0.5,0.5,0.6666666666666666,,,0.6666666666666666,1.0,0.5,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
