EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefThreePtRebounds,Steals,BadPassSteals,SecondChanceTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,3SecondViolations,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeFGM,PtsPutbacks,Fg2aBlocked,LiveBallTurnovers,LostBallTurnovers,Travels,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,LostBallSteals,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,LongMidRangePctAssisted,BadPassTurnovers,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,ThreePtAssists,Corner3Assists,Assisted3sPct,SecondChanceFg3Pct,OffAtRimReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,RecoveredBlocks,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangeAssists,ShortMidRangePctAssisted,Fg3aBlocked,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3Assists,Technical Free Throw Trips,Arc3PctAssisted,BlockedShortMidRange,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFtPoints,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,HeaveAttempts,FTOffRebounds,OffFTReboundPct,Clear Path Fouls,Arc3PctBlocked,StepOutOfBoundsTurnovers,DefensiveGoaltends,OffensiveGoaltends,LongMidRangePctBlocked,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,team_id,year,season,team_vs
1713-201583-2554-2730-2749,1610612753,"Vince Carter, Ryan Anderson, Mickael Pietrus, Dwight Howard, Jameer Nelson","Carter, Anderson, Pietrus, Howard, Nelson",1713-201583-2554-2730-2749,ORL,230.0,2,4.0,1.0,6.0,6.0,,,,12.0,1.0,2.0,,,,,,2.0,3.0,,,,,3.0,5.0,,,,6.0,5.0,,,,,,,,,,2.0,4.0,,,,1.0,1.0,1.0,2.0,,1.0,4.0,,4.0,,1.0,1.0,2.0,,,2.0,1.0,1.0,1.0,,6.0,,,,0.3333333333333333,0.3333333333333333,,,,0.6,,,0.6,,,0.6,,,,1.0,,1.0,,,,,75.13043478260869,21.166666666666668,17.166666666666668,21.166666666666668,17.166666666666668,0.4,0.5,0.5,1.0,,0.6,0.6666666666666666,0.6666666666666666,,,,,,,,,,,0.4,,0.5046,,,0.2,0.2,,,10.8,,,3.0,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,0.5,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,True
1715-1740-200755-2440-2730,1610612753,"Jason Williams, Rashard Lewis, JJ Redick, Matt Barnes, Dwight Howard","Williams, Lewis, Redick, Barnes, Howard",1715-1740-200755-2440-2730,ORL,94.0,1,2.0,1.0,3.0,3.0,2.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,,1.0,,1.0,1.0,3.0,,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,,1.0,,2.0,,2.0,,,,,,,,1.0,1.0,2.0,1.0,3.0,,,,,,,,1.0,2.0,1.0,,1.0,2.0,2.0,,,,,,,0.3333333333333333,1.0,0.3333333333333333,0.25,1.0,0.25,0.3,1.0,0.25,0.25,1.0,0.5,1.0,0.5,,,,91.91489361702128,15.0,16.333333333333332,15.0,16.333333333333332,0.25,1.0,1.0,,,0.5,,,0.25,,,1.0,1.0,,0.25,1.0,0.25,,0.5,,0.4836666666666667,0.6564,0.4836666666666667,0.2,0.25,0.6666666666666666,0.6666666666666666,13.6,46.4,0.6666666666666666,1.0,,,,,,,,,1.0,1.0,,,2.0,1.0,,,,,0.3333333333333333,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.5,,,,1610612753,2010,2009-10,True
1715-1740-200755-2554-2730,1610612753,"Jason Williams, Rashard Lewis, JJ Redick, Mickael Pietrus, Dwight Howard","Williams, Lewis, Redick, Pietrus, Howard",1715-1740-200755-2554-2730,ORL,2364.0,12,39.0,-6.0,69.0,64.0,14.0,19.0,11.0,133.0,11.0,21.0,1.0,4.0,3.0,4.0,10.0,7.0,21.0,2.0,6.0,1.0,2.0,23.0,52.0,4.0,10.0,8.0,66.0,72.0,3.0,7.0,8.0,5.0,10.0,1.0,2.0,3.0,16.0,32.0,14.0,,6.0,2.0,16.0,20.0,7.0,44.0,9.0,11.0,23.0,12.0,35.0,1.0,3.0,9.0,13.0,1.0,10.0,23.0,19.0,13.0,7.0,1.0,58.0,16.0,14.0,1.0,0.6956521739130435,0.6956521739130435,0.4,0.5,0.4,0.4423076923076923,0.42857142857142855,0.5,0.46774193548387094,0.42857142857142855,0.5416666666666666,0.4925373134328358,0.4444444444444444,0.5714285714285714,0.16129032258064516,0.6875,0.32142857142857145,0.7142857142857143,0.35294117647058826,0.6,0.5,0.038461538461538464,81.01522842639594,18.057971014492754,17.46875,15.898550724637682,16.9375,0.3387096774193548,0.5238095238095238,0.7333333333333333,0.6363636363636364,0.16129032258064516,0.3387096774193548,0.3333333333333333,0.3333333333333333,0.0967741935483871,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.25,,0.3333333333333333,0.75,0.16666666666666666,0.5,0.5,0.3333333333333333,0.47690645161290324,0.4538333333333333,0.49688333333333334,0.10606060606060606,0.125,0.12121212121212122,0.24242424242424243,9.442307692307692,24.11,0.2028985507246377,9.0,6.0,4.0,4.0,2.0,4.0,4.0,4.0,,0.75,0.8333333333333334,0.6666666666666666,5.0,,8.0,4.0,,2.0,3.0,0.15384615384615385,0.2857142857142857,0.3076923076923077,0.15384615384615385,0.8,0.5,0.625,5.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,0.5,0.75,0.7142857142857143,4.0,2.0,4.0,,,,,,,12.0,4.0,2.0,1.0,,0.4,0.06451612903225806,0.5,0.5,1.0,,,,,,2.0,0.6666666666666666,0.5,4.0,0.8,,,0.2,,2.0,,1.0,,1.0,,,,,,2.0,,,,1.0,,,,,,,,1.0,,,,,,1610612753,2010,2009-10,True
1715-1740-2440-2554-2730,1610612753,"Jason Williams, Rashard Lewis, Matt Barnes, Mickael Pietrus, Dwight Howard","Williams, Lewis, Barnes, Pietrus, Howard",1715-1740-2440-2554-2730,ORL,22.0,1,,2.0,1.0,,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,2.0,,,,,1.0,1.0,,,,2.0,2.0,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,65.45454545454545,21.0,,21.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,0.2897,,0.2897,,,,1.0,19.9,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,True
1715-200755-201583-2554-2730,1610612753,"Jason Williams, JJ Redick, Ryan Anderson, Mickael Pietrus, Dwight Howard","Williams, Redick, Anderson, Pietrus, Howard",1715-200755-201583-2554-2730,ORL,1182.0,4,20.0,-6.0,30.0,30.0,3.0,4.0,8.0,60.0,7.0,14.0,3.0,5.0,,,5.0,2.0,9.0,1.0,4.0,1.0,1.0,12.0,28.0,2.0,6.0,1.0,31.0,37.0,4.0,7.0,12.0,1.0,1.0,1.0,1.0,,5.0,6.0,18.0,,4.0,1.0,3.0,5.0,2.0,12.0,6.0,1.0,8.0,8.0,16.0,2.0,2.0,4.0,5.0,1.0,3.0,14.0,7.0,2.0,2.0,,19.0,5.0,3.0,,0.25,0.3,0.3333333333333333,1.0,0.3333333333333333,0.42857142857142855,0.5714285714285714,1.0,0.4411764705882353,0.6875,1.25,0.45588235294117646,0.75,1.25,0.17647058823529413,0.25,0.4,0.47058823529411764,0.42105263157894735,0.5,,0.13333333333333333,73.09644670050761,19.0,20.4,17.566666666666666,18.466666666666665,0.4117647058823529,0.5,0.7,0.2857142857142857,0.14705882352941177,0.2647058823529412,0.2222222222222222,0.25,0.11764705882352941,0.25,0.25,0.625,0.6,,,,0.5,1.0,0.5882352941176471,0.25,0.48189558823529416,0.4883916666666666,0.4845,0.058823529411764705,0.07142857142857142,0.3870967741935484,0.16129032258064516,7.839285714285714,24.28333333333333,0.1,7.0,1.0,,,,,,,,0.5384615384615384,0.42857142857142855,0.6666666666666666,3.0,4.0,5.0,1.0,,,2.0,0.17857142857142858,0.2857142857142857,0.2,0.16666666666666666,,0.6,0.6,1.0,2.0,,1.0,2.0,,2.0,,0.5,0.3333333333333333,0.5,1.0,1.0,2.0,1.0,1.0,,,1.0,1.0,6.0,2.0,1.0,1.0,1.0,0.5714285714285714,0.058823529411764705,0.5,0.5,1.0,0.125,1.0,1.0,,,,0.3333333333333333,,,,,,,,1.0,,1.0,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,0.1111111111111111,,,,1610612753,2010,2009-10,True
1715-201583-2440-2554-2730,1610612753,"Jason Williams, Ryan Anderson, Matt Barnes, Mickael Pietrus, Dwight Howard","Williams, Anderson, Barnes, Pietrus, Howard",1715-201583-2440-2554-2730,ORL,84.0,1,1.0,-2.0,3.0,2.0,,,,5.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,2.0,4.0,,,,,,,,,,2.0,,,,,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,,,,2.0,,1.0,1.0,1.0,,,,2.0,,,,1.0,1.0,,,,1.0,,,1.0,,,1.0,,,,1.0,,1.0,,,,,85.71428571428572,16.333333333333332,17.5,16.333333333333332,17.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,0.6755,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,True
1740-200755-2440-2730-2749,1610612753,"Rashard Lewis, JJ Redick, Matt Barnes, Dwight Howard, Jameer Nelson","Lewis, Redick, Barnes, Howard, Nelson",1740-200755-2440-2730-2749,ORL,939.0,7,16.0,-2.0,32.0,33.0,16.0,26.0,3.0,65.0,6.0,11.0,2.0,2.0,4.0,8.0,5.0,1.0,5.0,2.0,7.0,2.0,4.0,7.0,21.0,3.0,9.0,9.0,32.0,34.0,2.0,4.0,4.0,4.0,11.0,2.0,5.0,4.0,18.0,8.0,6.0,,7.0,2.0,4.0,7.0,4.0,17.0,3.0,5.0,11.0,5.0,16.0,,1.0,3.0,3.0,1.0,5.0,13.0,8.0,14.0,4.0,1.0,28.0,18.0,16.0,1.0,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.4,0.3333333333333333,0.3333333333333333,0.5,0.36363636363636365,0.38333333333333336,0.4,0.4375,0.4444444444444444,0.4,0.45,0.3,1.0,0.23076923076923078,1.0,0.2631578947368421,0.2,,,99.68051118210862,15.21875,13.696969696969697,13.8125,13.696969696969697,0.36666666666666664,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.2,0.2,0.23333333333333334,0.2857142857142857,0.2857142857142857,0.4,1.0,0.5,0.5,0.5,0.25,0.5,0.6666666666666666,0.2857142857142857,0.49933,0.5572166666666667,0.525528125,0.14285714285714285,0.16,0.125,0.5625,6.876190476190477,24.51111111111111,0.5,5.0,2.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,2.0,3.0,,,,6.0,0.14285714285714285,0.18181818181818182,,0.3333333333333333,1.0,,,,2.0,1.0,1.0,1.0,2.0,,1.0,0.3333333333333333,0.2,,,1.0,2.0,,1.0,,1.0,,1.0,9.0,3.0,1.0,1.0,,0.2,0.06666666666666667,0.5,0.5,1.0,0.2,,,0.0625,,1.0,1.0,1.0,,,,,0.2,,2.0,1.0,1.0,,,1.0,0.1,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1610612753,2010,2009-10,True
1740-200755-2554-2730-2749,1610612753,"Rashard Lewis, JJ Redick, Mickael Pietrus, Dwight Howard, Jameer Nelson","Lewis, Redick, Pietrus, Howard, Nelson",1740-200755-2554-2730-2749,ORL,1042.0,7,17.0,-5.0,31.0,35.0,23.0,20.0,5.0,66.0,5.0,7.0,1.0,1.0,3.0,4.0,2.0,4.0,9.0,2.0,11.0,2.0,9.0,10.0,18.0,2.0,12.0,5.0,31.0,36.0,1.0,2.0,2.0,6.0,10.0,2.0,9.0,4.0,22.0,10.0,10.0,,11.0,2.0,5.0,7.0,1.0,16.0,4.0,5.0,14.0,6.0,20.0,,1.0,3.0,4.0,4.0,5.0,13.0,5.0,7.0,,3.0,29.0,22.0,23.0,2.0,0.5,0.5555555555555556,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.5555555555555556,0.5,0.6,0.43333333333333335,0.2,0.47368421052631576,0.45454545454545453,0.2,0.5,0.4,0.625,0.5,0.7857142857142857,0.3333333333333333,,0.4,,91.20921305182341,18.322580645161292,13.542857142857143,16.838709677419356,13.371428571428572,0.23333333333333334,0.7142857142857143,1.0,0.2,0.06666666666666667,0.3,0.4444444444444444,0.4444444444444444,0.36666666666666664,0.18181818181818182,0.18181818181818182,0.2,1.0,,0.21052631578947367,0.75,0.47368421052631576,0.2222222222222222,0.6333333333333333,0.18181818181818182,0.470915,0.48346666666666666,0.47685,,,0.06451612903225806,0.7096774193548387,9.883333333333333,25.325,0.7419354838709677,6.0,2.0,,,1.0,3.0,3.0,3.0,,1.0,1.0,1.0,1.0,2.0,3.0,1.0,,,5.0,0.16666666666666666,0.2857142857142857,0.25,0.4,,0.5,1.0,4.0,2.0,3.0,2.0,,,,1.0,0.2,0.2222222222222222,1.0,1.0,,1.0,,,,,,3.0,6.0,2.0,,1.0,,1.0,0.03333333333333333,,,,,,,,,3.0,1.0,1.0,,,,,0.5,,2.0,1.0,1.0,,,,,,,3.0,,0.6,,,,,,,,,,,1.0,,,,,,1610612753,2010,2009-10,True
1740-2440-2554-2730-2749,1610612753,"Rashard Lewis, Matt Barnes, Mickael Pietrus, Dwight Howard, Jameer Nelson","Lewis, Barnes, Pietrus, Howard, Nelson",1740-2440-2554-2730-2749,ORL,67.0,1,1.0,2.0,5.0,3.0,5.0,3.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,3.0,,1.0,,1.0,2.0,4.0,,1.0,2.0,6.0,4.0,1.0,1.0,2.0,2.0,4.0,,1.0,2.0,6.0,4.0,,,1.0,,2.0,2.0,1.0,4.0,,,,1.0,1.0,,,,,,,3.0,1.0,2.0,1.0,,4.0,6.0,5.0,,1.0,1.0,,,,0.5,1.0,0.5,0.4,1.0,0.4,0.5,1.0,0.5,0.2,,,,0.3333333333333333,,,,171.94029850746267,12.4,1.6666666666666667,9.8,1.6666666666666667,0.2,1.0,1.0,1.0,,0.6,0.3333333333333333,0.3333333333333333,0.2,,,1.0,1.0,1.0,0.2,1.0,0.2,,0.4,,0.42114,0.4904,0.42114,0.16666666666666666,0.2,0.3333333333333333,1.0,14.225,25.5,1.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,True
201583-2440-2554-2730-2749,1610612753,"Ryan Anderson, Matt Barnes, Mickael Pietrus, Dwight Howard, Jameer Nelson","Anderson, Barnes, Pietrus, Howard, Nelson",201583-2440-2554-2730-2749,ORL,22.0,1,,,1.0,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,65.45454545454545,22.0,,22.0,,,,,,1.0,,,,,,,,,,,,,,,,0.2655,,0.2655,,,,,7.7,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,True
