EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,LongMidRangeAssists,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls Drawn,OffensiveGoaltends,PenaltyOffPossExcludingTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,PtsUnassisted3s,StepOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceFG3M,Travels,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Transition Take Fouls,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,HeaveAttempts,Blocked3s,BlockedCorner3,SecondChanceAtRimPctAssisted,3SecondViolations,Charge Fouls,Charge Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,LongMidRangePctBlocked,Clear Path Fouls,Defensive 3 Seconds Violations,Transition Take Fouls Drawn,team_id,year,season,team_vs
1626153-1626157-1628969-1629011-1629013,1610612752,"Delon Wright, Karl-Anthony Towns, Mikal Bridges, Mitchell Robinson, Landry Shamet","Wright, Towns, Bridges, Robinson, Shamet",1626153-1626157-1628969-1629011-1629013,NYK,109.0,1,2.0,-5.0,3.0,3.0,6.0,,2.0,,,,2.0,,3.0,8.0,,,,,,,,,1.0,2.0,,2.0,1.0,,,,,,,,,,,0.5,0.5,,,,79.26605504587155,20.0,16.333333333333332,19.0,16.333333333333332,0.6666666666666666,,,,,,,,1.0,0.6741,,,0.9,,,1.0,,,,,1.0,,1.0,,,3.0,,,,,1.0,,1.0,,1.0,,,,,,1.0,,,,,1.5,1.5,0.3333333333333333,,,1.0,1.0,1.0,,,,,,,,0.3333333333333333,,,,0.4917,,1.0,26.0,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,3.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626153-1626157-1628969-1629013-1630173,1610612752,"Delon Wright, Karl-Anthony Towns, Mikal Bridges, Landry Shamet, Precious Achiuwa","Wright, Towns, Bridges, Shamet, Achiuwa",1626153-1626157-1628969-1629013-1630173,NYK,63.0,1,1.0,1.0,2.0,2.0,4.0,,,,,,,,3.0,2.0,,,1.0,,,3.0,,1.0,1.0,,,,1.0,,,,,,,3.0,,,,0.75,0.75,,1.0,,91.42857142857143,13.5,18.0,13.5,18.0,,,,,,,,,1.0,0.515175,,,,,,,,,,,2.0,,2.0,,,,,,,,2.0,,,1.0,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,26.95,,,,,,,,1.0,,,1.0,,,,,,,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,0.5,,0.5,,,,,,,,,,,,1.0,,,,,,,,0.5,0.5,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626153-1626157-1629013-1630173-1630540,1610612752,"Delon Wright, Karl-Anthony Towns, Landry Shamet, Precious Achiuwa, Miles McBride","Wright, Towns, Shamet, Achiuwa, McBride",1626153-1626157-1629013-1630173-1630540,NYK,244.0,1,4.0,-4.0,8.0,9.0,17.0,,1.0,,1.0,1.0,3.0,,8.0,12.0,2.0,1.0,3.0,,,8.0,,1.0,2.0,,,2.0,1.0,,,2.0,,,,8.0,1.0,1.0,0.3333333333333333,0.5714285714285714,0.5714285714285714,,0.5,,100.32786885245902,16.375,12.555555555555555,14.375,12.11111111111111,0.14285714285714285,,,,0.14285714285714285,,,,0.7142857142857143,0.5146571428571428,,,8.433333333333334,,,1.0,,,1.0,1.0,3.0,,4.0,,,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,1.0,,,,,,0.5714285714285714,1.0,0.5,0.5,0.25,,1.0,0.5,,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,,,,0.5142,,,24.475,,,,1.0,1.0,,,1.0,1.0,,2.0,1.0,,,,,,6.0,1.0,1.0,2.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,0.5,,0.5,,,,0.3333333333333333,1.0,,,,,,,,,,,0.14285714285714285,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626153-1626166-1628404-1629013-1630173,1610612752,"Delon Wright, Cameron Payne, Josh Hart, Landry Shamet, Precious Achiuwa","Wright, Payne, Hart, Shamet, Achiuwa",1626153-1626166-1628404-1629013-1630173,NYK,51.0,1,1.0,-2.0,2.0,1.0,3.0,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,84.70588235294117,21.0,9.0,21.0,9.0,,,,,,,,,1.0,0.5286,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626153-1626166-1629011-1629013-1630540,1610612752,"Delon Wright, Cameron Payne, Mitchell Robinson, Landry Shamet, Miles McBride","Wright, Payne, Robinson, Shamet, McBride",1626153-1626166-1629011-1629013-1630540,NYK,69.0,1,1.0,5.0,2.0,3.0,5.0,,,,,,,,6.0,1.0,,,2.0,,,6.0,,1.0,1.0,,,,1.0,,,,,,,6.0,,,,1.5,1.5,,0.5,,104.34782608695653,13.0,14.333333333333334,13.0,13.666666666666666,,,,,,,,,1.0,0.533325,,,,,3.0,,,,,,2.0,,2.0,,,,,,,,2.0,,,1.0,,1.0,,,,,1.0,,,,,,,1.0,,0.5,,,,,,,,,,,1.0,,,,,,,26.85,,,,,,,,2.0,,,2.0,,,,,,,6.0,2.0,,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626153-1626166-1629013-1630173-1641755,1610612752,"Delon Wright, Cameron Payne, Landry Shamet, Precious Achiuwa, Kevin McCullar Jr.","Wright, Payne, Shamet, Achiuwa, McCullar Jr.",1626153-1626166-1629013-1630173-1641755,NYK,93.0,1,2.0,-3.0,2.0,3.0,5.0,,,,,,,,,3.0,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,77.41935483870968,26.0,13.666666666666666,26.0,13.666666666666666,,,,,,,,,1.0,0.54105,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,23.3,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626153-1626166-1629013-1630173-200782,1610612752,"Delon Wright, Cameron Payne, Landry Shamet, Precious Achiuwa, P.J. Tucker","Wright, Payne, Shamet, Achiuwa, Tucker",1626153-1626166-1629013-1630173-200782,NYK,108.0,1,2.0,5.0,5.0,4.0,9.0,1.0,1.0,1.0,2.0,2.0,3.0,,7.0,2.0,4.0,2.0,2.0,1.0,1.0,4.0,,2.0,2.0,,,,1.0,,,,,,,5.0,1.0,1.0,0.6666666666666666,0.7,0.7,,0.6666666666666666,,120.0,8.4,16.5,5.8,16.5,0.2,1.0,1.0,1.0,0.4,0.5,0.5,1.0,0.6,0.57288,,,4.8999999999999995,1.0,1.0,1.0,,,,,1.0,,2.0,1.0,1.0,2.0,1.0,,,,1.0,,,2.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,0.4,,0.6666666666666666,,,,,0.5,1.0,,,,,0.2,,,,0.4341,0.4292,0.2857142857142857,24.2,0.2,,,,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,2.0,2.0,,2.0,1.0,,1.0,,,0.5,,0.5,,,,,,,,,,,,,,,0.5,0.2,,,,1.0,1.0,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626153-1626166-1629013-1630540-1630574,1610612752,"Delon Wright, Cameron Payne, Landry Shamet, Miles McBride, Ariel Hukporti","Wright, Payne, Shamet, McBride, Hukporti",1626153-1626166-1629013-1630540-1630574,NYK,198.0,1,3.0,8.0,8.0,7.0,15.0,2.0,3.0,,,2.0,4.0,5.0,12.0,4.0,,,1.0,,,3.0,1.0,2.0,2.0,,,,1.0,,,5.0,5.0,1.0,1.0,12.0,,,0.5,0.7,0.8571428571428571,1.0,1.0,1.0,109.0909090909091,11.0,15.714285714285714,11.0,15.714285714285714,0.6,0.6666666666666666,0.6666666666666666,,,,,,0.8,0.61113,0.2,0.25,6.025,5.0,3.0,,,,,1.0,,,1.0,,,,2.0,,4.0,,,,,1.0,,1.0,,,,,1.0,1.0,,5.0,,,,0.2,,1.0,,,,,1.0,,0.2,,,,,,,,,0.7413,,24.1,0.625,1.0,2.0,1.0,1.0,,,,,,1.0,,,1.0,,4.0,6.0,3.0,,,1.0,,1.0,,,,1.0,,,,,2.0,,,,,,6.0,,2.0,1.0,1.0,,1.0,0.5,0.5,0.75,,,,,,,,,,,,,0.2,1.0,1.0,1.0,,,,,1.0,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626153-1626166-1629013-1630574-1642359,1610612752,"Delon Wright, Cameron Payne, Landry Shamet, Ariel Hukporti, Pacôme Dadiet","Wright, Payne, Shamet, Hukporti, Dadiet",1626153-1626166-1629013-1630574-1642359,NYK,277.0,1,5.0,3.0,10.0,9.0,19.0,,,1.0,3.0,1.0,3.0,4.0,9.0,6.0,2.0,1.0,2.0,,1.0,5.0,2.0,2.0,3.0,,,1.0,,,,4.0,6.0,,3.0,9.0,1.0,1.0,0.3333333333333333,0.35714285714285715,0.45,1.0,0.6666666666666666,1.0,98.77256317689532,15.8,13.222222222222221,14.1,13.11111111111111,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.43610000000000004,0.3,0.5,8.033333333333333,,,1.0,,,,,4.0,,4.0,,1.0,,,,,,4.0,,,,1.0,3.0,2.0,1.0,1.0,,,,,,,,,0.5714285714285714,1.0,,,0.2,,,,,,,,,0.5714285714285714,,,,0.3173,,,27.025,,,,,,,,1.0,,,1.0,,,,,,,3.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,1.0,,1.0,,1.0,1.0,,,,,1.0,0.25,,0.25,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,0.25,0.25,1.0,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626153-1626166-1641817-1642278-200782,1610612752,"Delon Wright, Cameron Payne, Anton Watson, Tyler Kolek, P.J. Tucker","Wright, Payne, Watson, Kolek, Tucker",1626153-1626166-1641817-1642278-200782,NYK,107.0,1,2.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,,7.0,5.0,4.0,2.0,3.0,1.0,1.0,7.0,,,,,,,,,,,,,,7.0,1.0,1.0,1.0,1.1666666666666667,1.1666666666666667,,,,94.2056074766355,11.5,20.333333333333332,11.5,20.333333333333332,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.47626666666666667,,,4.25,4.0,3.0,,,,,,1.0,1.0,1.0,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,4.0,,,,0.3333333333333333,,,,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,0.47626666666666667,,26.3,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,2.0,1.0,,7.0,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,7.0,,,1.0,1.0,1.0,1.0,1.0,1.1666666666666667,1.1666666666666667,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,0.3333333333333333,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626153-1628384-1628404-1628969-1629011,1610612752,"Delon Wright, OG Anunoby, Josh Hart, Mikal Bridges, Mitchell Robinson","Wright, Anunoby, Hart, Bridges, Robinson",1626153-1628384-1628404-1628969-1629011,NYK,1526.0,3,25.0,4.0,47.0,48.0,95.0,10.0,18.0,4.0,8.0,16.0,31.0,9.0,56.0,52.0,16.0,8.0,13.0,5.0,3.0,31.0,6.0,14.0,28.0,4.0,1.0,11.0,9.0,2.0,,10.0,10.0,2.0,6.0,45.0,0.5,0.5714285714285714,0.5161290322580645,0.5,0.5490196078431373,0.6666666666666666,0.75,0.6666666666666666,89.64613368283094,17.51063829787234,14.645833333333334,16.53191489361702,14.145833333333334,0.3829787234042553,0.5555555555555556,0.5882352941176471,0.5,0.1702127659574468,0.5,0.5714285714285714,0.75,0.723404255319149,0.5801765957446808,0.11764705882352941,0.17142857142857143,5.525806451612904,2.0,3.0,12.0,3.0,6.0,2.0,5.0,10.0,,16.0,3.0,6.0,11.0,1.0,,16.0,4.0,10.0,,10.0,6.0,14.0,9.0,6.0,7.0,3.0,,5.0,1.0,1.0,2.0,0.5,0.5,0.55,0.3404255319148936,0.6363636363636364,0.8571428571428571,0.6666666666666666,0.56,0.75,0.5,0.5,1.0,0.10638297872340426,0.4,0.4,,0.2127659574468085,0.6666666666666666,0.5,,0.6632833333333333,0.4487,0.19642857142857142,24.7625,0.0425531914893617,,,1.0,6.0,,,4.0,1.0,,5.0,3.0,2.0,1.0,,2.0,4.0,15.0,4.0,2.0,5.0,4.0,1.0,4.0,2.0,2.0,3.0,1.0,4.0,4.0,,,1.0,1.0,,1.0,1.0,4.0,,,1.0,0.3125,,0.3125,1.0,1.0,1.0,0.06451612903225806,0.05555555555555555,0.125,1.0,0.4,0.6666666666666666,0.6,0.2,1.0,0.6666666666666666,0.08695652173913043,1.0,0.1276595744680851,0.16666666666666666,0.16666666666666666,1.0,0.4,0.4,1.0,0.1111111111111111,,,,,,0.4,0.07142857142857142,,,,1.0,,0.3333333333333333,,1.0,2.0,1.0,0.2222222222222222,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626153-1628384-1628404-1628969-1630173,1610612752,"Delon Wright, OG Anunoby, Josh Hart, Mikal Bridges, Precious Achiuwa","Wright, Anunoby, Hart, Bridges, Achiuwa",1626153-1628384-1628404-1628969-1630173,NYK,95.0,2,2.0,-4.0,2.0,4.0,6.0,,1.0,,,,1.0,,3.0,7.0,,,1.0,,,3.0,,1.0,3.0,,,1.0,1.0,,,,,,,3.0,,,,0.5,0.5,,1.0,,90.94736842105263,25.0,11.25,23.5,11.25,0.3333333333333333,,,,,,,,1.0,0.6822666666666667,,,0.8,,,,,,,,1.0,,2.0,,,,,,,,1.0,,1.0,1.0,2.0,,,1.0,1.0,,1.0,,,,,,,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,0.3333333333333333,,,,0.5808,,,24.3,,,,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,3.0,,,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,,,,1.0,0.5,,0.5,,,,,,,,1.0,,1.0,,,,,1.0,0.3333333333333333,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626153-1628384-1628404-1629011-1629013,1610612752,"Delon Wright, OG Anunoby, Josh Hart, Mitchell Robinson, Landry Shamet","Wright, Anunoby, Hart, Robinson, Shamet",1626153-1628384-1628404-1629011-1629013,NYK,89.0,1,1.0,-1.0,3.0,2.0,5.0,,,,1.0,,1.0,,3.0,4.0,,,1.0,,,3.0,1.0,1.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,0.5,0.5,1.0,1.0,1.0,80.89887640449437,15.333333333333334,21.5,14.333333333333334,21.5,,,,,0.3333333333333333,,,,0.6666666666666666,0.5489833333333333,,,4.1,,,1.0,,,,,2.0,,2.0,,,3.0,,,,,2.0,,1.0,,1.0,,,,,,1.0,,,,,1.5,1.5,0.6666666666666666,,,1.0,0.5,,1.0,,,,,,,0.6666666666666666,,,,0.58245,,1.0,26.7,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,3.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,0.5,,0.5,,,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,1.0,,,,,,0.5,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626153-1628384-1628404-1629013-1630173,1610612752,"Delon Wright, OG Anunoby, Josh Hart, Landry Shamet, Precious Achiuwa","Wright, Anunoby, Hart, Shamet, Achiuwa",1626153-1628384-1628404-1629013-1630173,NYK,539.0,3,9.0,-5.0,19.0,20.0,39.0,1.0,2.0,2.0,5.0,4.0,8.0,3.0,20.0,25.0,2.0,1.0,4.0,,,11.0,3.0,6.0,8.0,1.0,,5.0,2.0,,,2.0,3.0,1.0,2.0,18.0,0.25,0.25,0.5,0.6071428571428571,0.6666666666666666,0.75,0.8571428571428571,1.0,104.19294990723563,16.05263157894737,11.7,14.157894736842104,11.45,0.14285714285714285,0.5,1.0,,0.35714285714285715,0.4,0.4,,0.5714285714285714,0.5355035714285714,0.13333333333333333,0.2222222222222222,8.5,15.0,10.0,3.0,,,1.0,1.0,3.0,2.0,6.0,1.0,1.0,2.0,6.0,5.0,6.0,,3.0,1.0,1.0,3.0,2.0,1.0,,4.0,3.0,4.0,2.0,,,15.0,1.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.8,1.0,0.25,0.14285714285714285,,0.3333333333333333,1.0,,0.07142857142857142,1.0,1.0,1.0,0.21428571428571427,,,0.18181818181818182,0.5173666666666666,0.5496590909090909,0.1,23.866666666666664,0.7894736842105263,1.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,,3.0,3.0,3.0,18.0,9.0,1.0,1.0,3.0,1.0,2.0,,,,1.0,1.0,1.0,,,,3.0,3.0,,3.0,3.0,18.0,,,1.0,0.5,0.6,0.5,0.5,0.6818181818181818,0.75,0.125,0.5,,,,,,,,0.6666666666666666,,1.0,0.21428571428571427,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.18181818181818182,0.5,0.2727272727272727,0.6666666666666666,0.5,0.3333333333333333,0.9,,,,,,,,,1.0,,0.3333333333333333,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626153-1628384-1628969-1629011-1629013,1610612752,"Delon Wright, OG Anunoby, Mikal Bridges, Mitchell Robinson, Landry Shamet","Wright, Anunoby, Bridges, Robinson, Shamet",1626153-1628384-1628969-1629011-1629013,NYK,579.0,2,10.0,10.0,16.0,18.0,34.0,7.0,8.0,,2.0,8.0,11.0,4.0,23.0,13.0,6.0,3.0,4.0,3.0,,9.0,2.0,5.0,9.0,3.0,,3.0,2.0,,,4.0,6.0,,2.0,17.0,0.375,0.42857142857142855,0.7272727272727273,0.6333333333333333,0.6388888888888888,0.3333333333333333,0.38461538461538464,0.3333333333333333,84.55958549222798,16.1875,17.77777777777778,15.0625,16.333333333333332,0.5333333333333333,0.875,0.875,0.42857142857142855,0.13333333333333333,,,,0.8,0.6272678571428572,0.11764705882352941,0.15384615384615385,4.909090909090909,10.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,6.0,7.0,3.0,10.0,2.0,1.0,,3.0,3.0,4.0,3.0,2.0,,,2.0,,,,10.0,1.0,1.0,0.75,0.26666666666666666,,0.42857142857142855,1.0,0.8,1.0,1.0,0.6,,0.06666666666666667,1.0,1.0,,0.13333333333333333,1.0,1.0,0.2,0.6566,0.6193500000000001,0.2608695652173913,28.2,0.625,4.0,4.0,1.0,2.0,,1.0,,,,1.0,,2.0,5.0,,3.0,13.0,3.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,4.0,4.0,,5.0,3.0,13.0,,1.0,1.0,0.25,,0.3333333333333333,0.7142857142857143,0.5,0.5416666666666666,,,,,0.5,,,1.0,,,0.2,0.6,0.13333333333333333,0.5,0.5,1.0,,,,,0.4,1.0,0.1,,,,0.5652173913043478,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626153-1628404-1628969-1629011-1629013,1610612752,"Delon Wright, Josh Hart, Mikal Bridges, Mitchell Robinson, Landry Shamet","Wright, Hart, Bridges, Robinson, Shamet",1626153-1628404-1628969-1629011-1629013,NYK,422.0,2,7.0,2.0,12.0,14.0,26.0,1.0,1.0,2.0,2.0,4.0,7.0,3.0,17.0,15.0,6.0,3.0,5.0,,2.0,12.0,4.0,6.0,7.0,2.0,,2.0,1.0,,,3.0,3.0,1.0,1.0,17.0,0.75,0.75,0.5714285714285714,0.7,0.7727272727272727,1.0,1.0,1.0,88.72037914691943,17.5,15.142857142857142,17.5,15.142857142857142,0.1,1.0,1.0,,0.2,1.0,1.0,1.0,0.4,0.46929499999999996,0.1,0.14285714285714285,12.4,12.0,1.0,1.0,,,1.0,4.0,3.0,3.0,3.0,,,,7.0,3.0,2.0,,3.0,1.0,,2.0,1.0,,,,,2.0,1.0,1.0,,12.0,,,,0.3,,1.0,,0.25,,,,,0.4,0.25,0.25,1.0,0.3,,,0.3,,0.46929499999999996,,25.766666666666666,1.0,1.0,1.0,,,,,2.0,,2.0,2.0,,,4.0,2.0,3.0,17.0,6.0,2.0,,2.0,2.0,,1.0,,,,,,1.0,,1.0,,,,,,17.0,,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.7,0.7727272727272727,,,,,1.0,,1.0,,1.0,1.0,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,0.1,1.0,,,0.6666666666666666,0.6666666666666666,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
