EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,OpponentPoints,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,LiveBallTurnoverPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyOffPossPct,Minutes,SecondChanceOffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,SecondChanceFG2A,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,FoulsDrawn,Loose Ball Fouls Drawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,SecondChanceTurnovers,Offensive Fouls,DefAtRimReboundPct,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,OffCorner3ReboundPct,Clear Path Fouls,LongMidRangePctBlocked,Blocked3s,BlockedArc3,team_id,year,season,team_vs
200748-2550-2732-2736-2804,1610612741,"Tyrus Thomas, Kirk Hinrich, Ben Gordon, Luol Deng, Andres Nocioni","Thomas, Hinrich, Gordon, Deng, Nocioni",200748-2550-2732-2736-2804,CHI,546.0,3,6.0,21.0,21.0,21.0,42.0,24.0,1.0,1.0,2.0,2.0,5.0,9.0,21.0,0.5,110.76923076923077,10.857142857142858,15.142857142857142,10.761904761904763,15.095238095238095,1.0,9.0,2.0,4.0,5.0,,2.0,3.0,5.0,7.0,12.0,30.0,1.0,12.0,2.0,6.0,7.0,3.0,,3.0,15.0,2.0,4.0,2.0,7.0,2.0,9.0,2.0,2.0,,1.0,1.0,,,9.0,1.0,25.0,0.8571428571428571,1.0,0.5833333333333334,0.6071428571428571,0.6818181818181818,0.6666666666666666,0.4,1.0,0.8571428571428571,0.3333333333333333,,,1.0,1.0,,0.35714285714285715,0.8,0.8,0.75,0.14285714285714285,,,,0.35714285714285715,0.6,0.6,1.0,0.5,0.47944285714285717,0.57775,8.9,,,0.5,17.0,1.0,1.0,4.0,5.0,,,,,,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,13.0,1.0,1.0,1.0,,5.0,7.0,12.0,1.0,2.0,13.0,30.0,3.0,,2.0,2.0,1.0,,,1.0,1.0,,,,1.0,,,,,,17.0,1.0,,3.0,5.0,,,,,,,,,30.0,2.0,4.0,1.0,0.5,1.0,0.5,0.5,1.0,0.5833333333333334,1.25,0.6071428571428571,1.25,0.6818181818181818,0.14285714285714285,,,,,,1.0,,,1.0,0.5,,,,,,,,0.14285714285714285,0.5,0.5,1.0,0.5,1.0,,,,,0.5,1.0,1.0,0.35714285714285715,0.8,,,0.14285714285714285,0.5,0.5,0.47944285714285717,0.23529411764705882,0.21428571428571427,0.16666666666666666,1.0,25.25,,1.0,0.3333333333333333,,,,,,,1610612741,2007,2006-07,False
200748-2732-2736-2768-2804,1610612741,"Tyrus Thomas, Ben Gordon, Luol Deng, Chris Duhon, Andres Nocioni","Thomas, Gordon, Deng, Duhon, Nocioni",200748-2732-2736-2768-2804,CHI,183.0,1,3.0,5.0,4.0,4.0,9.0,2.0,,,,,,1.0,4.0,,70.81967213114754,14.4,27.75,14.4,27.25,0.8,3.0,1.0,1.0,1.0,,,,2.0,1.0,3.0,5.0,1.0,,2.0,,1.0,,,,3.0,1.0,1.0,2.0,4.0,1.0,5.0,,,,,,,,,,3.0,,,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.6666666666666666,0.5,1.0,0.75,0.25,0.5,,1.0,1.0,,0.16666666666666666,1.0,1.0,,,,,,0.3333333333333333,,,,0.6666666666666666,0.48363333333333336,0.5729,10.566666666666666,,,1.0,3.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,2.0,,,1.0,2.0,1.0,3.0,,1.0,,,,2.0,1.0,2.0,1.0,3.0,,5.0,3.0,,2.0,2.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,5.0,1.0,,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.5,1.0,0.5,0.5,,,,,,1.0,,,,,,,,0.16666666666666666,,,,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,,,,,,,,0.2,1.0,0.2,,0.4,0.5,0.5,0.49813999999999997,,,0.4,1.0,24.400000000000002,,,,,,,,,,1610612741,2007,2006-07,False
200757-2124-2550-2768-2804,1610612741,"Thabo Sefolosha, Malik Allen, Kirk Hinrich, Chris Duhon, Andres Nocioni","Sefolosha, Allen, Hinrich, Duhon, Nocioni",200757-2124-2550-2768-2804,CHI,59.0,1,3.0,2.0,2.0,,4.0,,,,,,,,,,97.6271186440678,15.0,14.5,13.5,14.5,,1.0,1.0,,,,,,1.0,,1.0,3.0,,,,,1.0,,,,3.0,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,0.5,0.5,,,,,0.5,,,,,,,,,,,,,,0.3333333333333333,,,,0.6666666666666666,0.5012333333333333,,17.9,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,,,1.0,2.0,,,1.0,1.0,,3.0,,,,,,,3.0,,,2.0,1.0,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,0.5,1.0,,0.5,,,1.5,,1.5,,0.6666666666666666,,,,,,,,1.0,,,1.0,,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,,1.0,1.0,1.0,,,,,,,0.5,,,,1.0,,25.35,,,,,,,,,,1610612741,2007,2006-07,False
200757-2124-2732-2768-2804,1610612741,"Thabo Sefolosha, Malik Allen, Ben Gordon, Chris Duhon, Andres Nocioni","Sefolosha, Allen, Gordon, Duhon, Nocioni",200757-2124-2732-2768-2804,CHI,149.0,1,-3.0,5.0,6.0,3.0,11.0,8.0,,,1.0,,1.0,2.0,3.0,,106.30872483221476,14.6,12.666666666666666,14.6,12.5,0.6,2.0,,,1.0,,,,,,1.0,5.0,,,,,1.0,,,,3.0,,1.0,1.0,2.0,,2.0,,,,1.0,1.0,,,2.0,,5.0,,,,0.5,0.625,1.0,,0.5,0.6666666666666666,,,,,0.5,,0.3333333333333333,,,,,,,,,,,,1.0,0.5457166666666667,,,,,1.0,1.0,,,,1.0,1.0,2.0,,,1.0,1.0,,,,,,,1.0,2.0,2.0,,,,,,,1.0,1.0,1.0,2.0,5.0,3.0,,,,,1.0,,1.0,,1.0,,,,,,,,,2.0,,,1.0,,,,,,,,,,5.0,,,1.0,0.5,,1.0,0.5,,,,0.75,,0.8333333333333334,0.6666666666666666,,1.0,1.0,,,,,,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,,,,0.5,,0.5,1.0,,,,0.5719,0.25,0.5,,1.0,23.85,,,,,,,,,,1610612741,2007,2006-07,False
200757-2550-2552-2732-2804,1610612741,"Thabo Sefolosha, Kirk Hinrich, Michael Sweetney, Ben Gordon, Andres Nocioni","Sefolosha, Hinrich, Sweetney, Gordon, Nocioni",200757-2550-2552-2732-2804,CHI,39.0,1,2.0,2.0,1.0,,3.0,,,,1.0,,,1.0,,,110.76923076923076,9.5,20.0,9.5,20.0,,1.0,,,,1.0,1.0,,,1.0,1.0,2.0,,2.0,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,1.0,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,0.3827,,7.6,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2007,2006-07,False
200757-2550-2732-2736-2804,1610612741,"Thabo Sefolosha, Kirk Hinrich, Ben Gordon, Luol Deng, Andres Nocioni","Sefolosha, Hinrich, Gordon, Deng, Nocioni",200757-2550-2732-2736-2804,CHI,27.0,2,-1.0,3.0,4.0,3.0,7.0,6.0,,,1.0,1.0,,3.0,3.0,,373.3333333333333,5.666666666666667,2.5,5.666666666666667,2.5,1.0,,,1.0,1.0,,,,,1.0,1.0,5.0,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,5.0,,,1.0,1.25,1.25,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,1.0,0.565375,,,,,,4.0,,,1.0,1.0,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,5.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,,,1.0,,1.0,1.0,,1.0,,1.25,,1.25,0.5,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,0.5,1.0,,,0.5,1.0,1.0,0.565375,,,,1.0,25.0,,,,,,,,,,1610612741,2007,2006-07,False
200757-2732-2736-2768-2804,1610612741,"Thabo Sefolosha, Ben Gordon, Luol Deng, Chris Duhon, Andres Nocioni","Sefolosha, Gordon, Deng, Duhon, Nocioni",200757-2732-2736-2768-2804,CHI,1.0,1,,,1.0,,1.0,,,,,,,,,,1440.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2007,2006-07,False
2124-2550-2732-2736-2804,1610612741,"Malik Allen, Kirk Hinrich, Ben Gordon, Luol Deng, Andres Nocioni","Allen, Hinrich, Gordon, Deng, Nocioni",2124-2550-2732-2736-2804,CHI,167.0,1,-2.0,6.0,6.0,,12.0,7.0,,,,,1.0,1.0,,,103.47305389221557,14.5,13.333333333333334,12.0,13.333333333333334,,3.0,2.0,,1.0,1.0,1.0,1.0,3.0,2.0,5.0,5.0,1.0,4.0,,2.0,2.0,,1.0,1.0,4.0,1.0,,1.0,2.0,2.0,4.0,1.0,1.0,,,,,,1.0,,2.0,1.0,1.0,0.4,0.2857142857142857,0.3125,1.0,0.3333333333333333,,1.0,0.4,,,1.0,,,0.14285714285714285,,,,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.42857142857142855,0.4598071428571428,0.3893,14.86,,,,6.0,,,,,,1.0,,,,,,1.0,,,,,,2.0,1.0,1.0,,,1.0,3.0,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,0.75,,0.2857142857142857,,,,,,1.0,,0.5,1.0,,1.0,,,0.14285714285714285,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,0.125,0.16666666666666666,0.6,,24.15,,,,,,,,,,1610612741,2007,2006-07,False
2124-2732-2736-2768-2804,1610612741,"Malik Allen, Ben Gordon, Luol Deng, Chris Duhon, Andres Nocioni","Allen, Gordon, Deng, Duhon, Nocioni",2124-2732-2736-2768-2804,CHI,163.0,1,-2.0,5.0,5.0,5.0,10.0,5.0,,,,,1.0,1.0,5.0,,88.34355828220859,16.0,16.6,16.0,16.6,1.0,3.0,,,1.0,,,1.0,2.0,1.0,3.0,3.0,,2.0,,1.0,1.0,,,1.0,2.0,,,3.0,3.0,,3.0,,,,,,,,1.0,,3.0,1.0,1.0,0.3333333333333333,0.25,0.3,1.0,,,1.0,,,,1.0,,,0.25,,,,,,,,0.5,0.5,0.5,1.0,0.5,0.4828,,12.033333333333333,,,,2.0,,,,1.0,,,,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,1.0,3.0,,1.0,1.0,3.0,,,,1.0,,1.0,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,3.0,,,,,,,,,0.3333333333333333,,0.25,,0.3,0.25,,0.3333333333333333,1.0,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,0.25,,,,0.25,,,0.4828,0.2,0.25,,1.0,24.3,,,,,,,,,,1610612741,2007,2006-07,False
2550-2552-2732-2736-2804,1610612741,"Kirk Hinrich, Michael Sweetney, Ben Gordon, Luol Deng, Andres Nocioni","Hinrich, Sweetney, Gordon, Deng, Nocioni",2550-2552-2732-2736-2804,CHI,34.0,1,-5.0,1.0,2.0,,3.0,5.0,,,,,1.0,1.0,,,127.05882352941177,12.0,11.0,12.0,11.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.4247,,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2007,2006-07,False
2550-2732-2736-2768-2804,1610612741,"Kirk Hinrich, Ben Gordon, Luol Deng, Chris Duhon, Andres Nocioni","Hinrich, Gordon, Deng, Duhon, Nocioni",2550-2732-2736-2768-2804,CHI,138.0,2,,6.0,5.0,6.0,11.0,5.0,1.0,1.0,3.0,3.0,,1.0,6.0,0.3333333333333333,114.78260869565219,14.666666666666666,10.0,13.0,8.2,1.0,2.0,1.0,,,,,,1.0,,1.0,5.0,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,3.0,,,,,2.0,,,4.0,,5.0,,,,,0.625,0.5,1.0,0.5,0.5,1.0,1.0,,1.0,0.5,,,,,,,,,,1.0,,,,,0.3778,,21.6,1.0,1.0,,5.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,,1.0,,,5.0,5.0,,,,,,,,,,,,,,,,,,1.0,6.0,,,,3.0,1.0,,,1.0,2.0,,,,5.0,,2.0,,,,,,,,,,,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3778,,,,1.0,,,,,,,,,1.0,1.0,1610612741,2007,2006-07,False
