EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,FTDefRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyOffPossPct,PlusMinus,PenaltyDefPoss,OpponentPoints,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Travels,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,ShortMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3FGM,Fg2aBlocked,Corner3Assists,2pt And 1 Free Throw Trips,Technical Free Throw Trips,FG2APctBlocked,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,LostBallSteals,LostBallTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimPctBlocked,OffCorner3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyPointsPct,DefCorner3ReboundPct,PtsUnassisted3s,ShortMidRangeAssists,SecondChanceTurnovers,BlockingFouls,Charge Fouls,BlockingFoulsDrawn,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,SelfOReb,OffensiveGoaltends,ShortMidRangePctBlocked,SelfORebPct,Clear Path Fouls,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,FTOffRebounds,OffFTReboundPct,PenaltyArc3FGM,PenaltyArc3Accuracy,Charge Fouls Drawn,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,Corner3PctBlocked,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,BlockedLongMidRange,3SecondViolations,BlockedCorner3,team_id,year,season,team_vs
101110-101162-1733-202322-2772,1610612764,"Martell Webster, Marcin Gortat, Al Harrington, John Wall, Trevor Ariza","Webster, Gortat, Harrington, Wall, Ariza",101110-101162-1733-202322-2772,WAS,2257.0,14,38.0,72.0,70.0,19.0,142.0,,20.0,41.0,3.0,10.0,13.0,4.0,14.0,19.0,,90.59813912272928,17.291666666666668,14.457142857142857,15.76388888888889,14.257142857142858,0.2638888888888889,-22.0,29.0,88.0,14.0,9.0,22.0,5.0,10.0,20.0,4.0,18.0,3.0,4.0,12.0,1.0,3.0,22.0,60.0,4.0,15.0,10.0,66.0,6.0,15.0,1.0,3.0,17.0,18.0,18.0,26.0,6.0,8.0,12.0,4.0,9.0,2.0,11.0,2.0,2.0,3.0,24.0,4.0,17.0,12.0,8.0,21.0,6.0,5.0,3.0,2.0,2.0,2.0,9.0,15.0,,1.0,2.0,10.0,5.0,,,,,,49.0,0.4090909090909091,0.5,0.5,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.36666666666666664,0.4,0.37333333333333335,0.4166666666666667,0.4177215189873418,0.4473684210526316,0.2,0.23076923076923078,0.7272727272727273,0.4473684210526316,0.8,0.36363636363636365,0.7692307692307693,0.42857142857142855,0.5384615384615384,0.36363636363636365,0.375,0.6666666666666666,0.75,0.75,0.9090909090909091,,0.29333333333333333,0.4090909090909091,0.5625,0.2222222222222222,0.26666666666666666,0.24,0.2222222222222222,0.2222222222222222,0.75,0.04,0.16,0.3333333333333333,0.3333333333333333,0.5,0.5555555555555556,0.5,0.16666666666666666,0.3333333333333333,,0.49333333333333335,0.3333333333333333,0.499064,0.5188875,0.5097333333333334,0.0641025641025641,0.07936507936507936,,0.25757575757575757,8.96,25.226666666666667,9.0,0.45,0.47368421052631576,,7.0,,2.0,,0.11666666666666667,,,,,3.0,9.0,,,,2.0,7.0,,,3.0,17.0,1.0,1.0,2.0,1.0,,,,17.0,3.0,1.0,,0.3888888888888889,0.3888888888888889,0.4473684210526316,0.2727272727272727,0.3333333333333333,0.5,0.3333333333333333,,,,0.25757575757575757,0.5,6.0,4.0,1.0,1.0,,1.0,0.42857142857142855,0.4444444444444444,2.0,1.0,0.05,0.047619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-101162-1889-202066-202344,1610612764,"Martell Webster, Marcin Gortat, Andre Miller, Garrett Temple, Trevor Booker","Webster, Gortat, Miller, Temple, Booker",101110-101162-1889-202066-202344,WAS,10.0,1,,1.0,,1.0,1.0,,,,,,,,,1.0,,144.0,10.0,,10.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,0.3153,,0.3153,,,,,,26.3,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-101162-1889-202066-2400,1610612764,"Martell Webster, Marcin Gortat, Andre Miller, Garrett Temple, Drew Gooden","Webster, Gortat, Miller, Temple, Gooden",101110-101162-1889-202066-2400,WAS,13.0,1,,1.0,1.0,,2.0,,,1.0,,,,,,,,221.53846153846152,10.0,3.0,10.0,3.0,,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,1.0,,1.0,,2.0,1.0,1.0,,,2.0,,,2.0,,2.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,1.0,0.5,1.0,0.5,,,,,1.0,,1.0,,,1.0,,,,,,0.5,1.0,1.0,,,,,,,,0.5,,,,1.0,1.0,,,,1.0,,0.473825,,,,,,1.0,1.1,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-101162-1889-202322-202344,1610612764,"Martell Webster, Marcin Gortat, Andre Miller, John Wall, Trevor Booker","Webster, Gortat, Miller, Wall, Booker",101110-101162-1889-202322-202344,WAS,13.0,1,,1.0,1.0,,2.0,,,,,,,,1.0,,,221.53846153846152,3.0,10.0,3.0,10.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,2.0,1.0,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-101162-1889-202322-2772,1610612764,"Martell Webster, Marcin Gortat, Andre Miller, John Wall, Trevor Ariza","Webster, Gortat, Miller, Wall, Ariza",101110-101162-1889-202322-2772,WAS,174.0,2,3.0,6.0,6.0,2.0,12.0,,3.0,3.0,,,1.0,,1.0,2.0,,99.3103448275862,11.333333333333334,17.666666666666668,11.333333333333334,17.5,0.3333333333333333,3.0,5.0,5.0,,,,,,2.0,,,,2.0,3.0,,,1.0,2.0,2.0,3.0,,8.0,,,,,,1.0,,2.0,6.0,,3.0,2.0,,2.0,2.0,2.0,,,6.0,,,,3.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,8.0,,,1.0,0.6666666666666666,,0.6666666666666666,0.5,,0.8,,0.8,,0.6,1.0,0.6,,,,0.6,,,,,,0.75,,,,,,,,0.4,,,,,,0.6,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.6,0.6666666666666666,0.448025,,0.2924,,,,,10.55,28.5,1.0,0.5,0.5,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,2.0,,1.0,,,,,,2.0,,,,1.0,0.5,0.5,,,,,,,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-101162-1889-202338-203078,1610612764,"Martell Webster, Marcin Gortat, Andre Miller, Kevin Seraphin, Bradley Beal","Webster, Gortat, Miller, Seraphin, Beal",101110-101162-1889-202338-203078,WAS,230.0,2,4.0,6.0,6.0,,12.0,,3.0,4.0,,,1.0,,1.0,,,75.13043478260869,17.333333333333332,21.0,17.166666666666668,20.5,,,,7.0,1.0,1.0,2.0,,,1.0,,2.0,1.0,,,,,2.0,5.0,1.0,1.0,,7.0,,,,,,,,4.0,,,,,,,,,,,,,1.0,1.0,2.0,1.0,,,1.0,1.0,,,,2.0,,,,,,,1.0,1.0,1.0,1.0,7.0,,,,1.0,,1.0,0.4,,0.5833333333333334,,0.5833333333333334,,0.16666666666666666,1.0,0.6666666666666666,0.3333333333333333,1.0,,0.75,0.3333333333333333,,,,1.0,1.0,,,1.0,0.3333333333333333,0.5,0.5,,0.16666666666666666,0.3333333333333333,,,,0.16666666666666666,,,,,,,,,,0.5,,0.481725,,,,,,,11.22,22.8,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,1.0,,,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-101162-1889-202344-203078,1610612764,"Martell Webster, Marcin Gortat, Andre Miller, Trevor Booker, Bradley Beal","Webster, Gortat, Miller, Booker, Beal",101110-101162-1889-202344-203078,WAS,54.0,1,1.0,2.0,2.0,,4.0,,,,,,1.0,,2.0,,,106.66666666666666,8.0,19.0,8.0,19.0,,-1.0,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-101162-1889-202344-2772,1610612764,"Martell Webster, Marcin Gortat, Andre Miller, Trevor Booker, Trevor Ariza","Webster, Gortat, Miller, Booker, Ariza",101110-101162-1889-202344-2772,WAS,240.0,3,4.0,9.0,8.0,7.0,17.0,,4.0,7.0,,,,,3.0,7.0,,102.0,14.222222222222221,14.0,13.88888888888889,14.0,0.7777777777777778,-1.0,5.0,9.0,2.0,2.0,5.0,,1.0,,,3.0,,,2.0,,,2.0,8.0,,2.0,4.0,8.0,,1.0,,,4.0,6.0,,4.0,,,2.0,,,,,,,,,1.0,2.0,,4.0,3.0,,,,,,,2.0,5.0,,,,4.0,2.0,,2.0,1.0,2.0,2.0,4.0,,,,,,,0.25,,0.2,,0.3333333333333333,0.6666666666666666,0.2,,1.0,0.3333333333333333,,1.0,1.0,0.42857142857142855,0.3333333333333333,,1.0,1.0,1.0,,,1.0,0.5,0.4,0.4,,,0.3,,,,,0.2,,,,1.0,,,,,0.7,,0.46951,0.4581,0.454825,0.16666666666666666,0.2,,0.5,8.5375,25.05,,,,,,,,,,,,,,1.0,4.0,,,2.0,4.0,1.0,,2.0,4.0,6.0,,,,,,,1.0,6.0,,,,0.16666666666666666,0.125,0.3,,,0.5,0.25,,,0.25,0.75,,,,,,,,0.3333333333333333,,2.0,,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-101162-1889-202698-203078,1610612764,"Martell Webster, Marcin Gortat, Andre Miller, Chris Singleton, Bradley Beal","Webster, Gortat, Miller, Singleton, Beal",101110-101162-1889-202698-203078,WAS,195.0,2,3.0,5.0,6.0,2.0,11.0,,1.0,1.0,,,1.0,1.0,2.0,2.0,,81.23076923076923,18.0,17.5,18.0,14.0,0.4,-8.0,2.0,10.0,,1.0,2.0,,,,,2.0,,,,,,1.0,4.0,,,,2.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,2.0,2.0,,,,,,,,,,,2.0,,,,,,,0.25,,0.25,,0.25,,,1.0,0.25,,,,0.25,,,,,0.5,,,,,0.5,0.5,0.5,,,0.5,,,,,,,,,,,,,,0.5,,0.5016,,0.4134,,,,,10.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-101162-1889-202698-2772,1610612764,"Martell Webster, Marcin Gortat, Andre Miller, Chris Singleton, Trevor Ariza","Webster, Gortat, Miller, Singleton, Ariza",101110-101162-1889-202698-2772,WAS,311.0,3,5.0,10.0,9.0,9.0,19.0,,2.0,3.0,,1.0,1.0,1.0,1.0,9.0,,87.97427652733118,12.2,21.0,11.8,16.666666666666668,0.9,1.0,5.0,12.0,2.0,4.0,5.0,1.0,1.0,1.0,,1.0,2.0,,,,,5.0,7.0,1.0,2.0,,13.0,1.0,1.0,,1.0,2.0,7.0,6.0,4.0,3.0,2.0,,,3.0,1.0,4.0,,3.0,,9.0,,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,2.0,,,,,,,1.0,1.0,1.0,,11.0,0.6,0.75,1.0,0.5,,0.5,0.7142857142857143,1.0,0.7222222222222222,0.5,0.7222222222222222,0.5,0.2222222222222222,,0.3333333333333333,0.5,0.5,,0.4,0.3333333333333333,1.0,,,0.3333333333333333,,,,,0.5555555555555556,0.8,1.0,0.75,0.1111111111111111,0.1111111111111111,,,,0.2222222222222222,,,,,0.5,1.0,,,,0.7777777777777778,,0.5665777777777777,0.616725,0.5665777777777777,,,,0.15384615384615385,4.742857142857143,23.8,1.0,1.0,1.0,1.0,1.0,1.0,,,0.14285714285714285,,0.5,0.5,1.0,4.0,5.0,1.0,2.0,,,5.0,1.0,2.0,,13.0,,,,,,,,13.0,,,0.5,0.7142857142857143,0.7222222222222222,0.7222222222222222,0.2,,0.5555555555555556,0.8,0.2222222222222222,0.5,,1.0,1.0,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-101162-1889-203078-2400,1610612764,"Martell Webster, Marcin Gortat, Andre Miller, Bradley Beal, Drew Gooden","Webster, Gortat, Miller, Beal, Gooden",101110-101162-1889-203078-2400,WAS,210.0,4,4.0,6.0,5.0,,11.0,1.0,3.0,4.0,,1.0,2.0,,2.0,,1.0,75.42857142857143,18.333333333333332,20.0,18.166666666666668,19.8,,3.0,1.0,3.0,1.0,,,,,1.0,2.0,2.0,,,1.0,,,2.0,3.0,,1.0,2.0,6.0,,,,,,,2.0,2.0,,,1.0,,1.0,,1.0,,,1.0,2.0,,1.0,2.0,,1.0,1.0,,1.0,,,,1.0,4.0,,1.0,,2.0,1.0,,,,,,6.0,0.5,0.5,,,,,0.6666666666666666,,0.5,,0.6,,0.25,0.5,,1.0,1.0,,0.6666666666666666,0.5,,1.0,,,,,1.0,,,,,,0.25,0.5,1.0,1.0,0.5,,0.25,,,,,,,,,0.25,,0.43145,,,0.2,0.25,,,15.966666666666667,24.2,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-101162-1889-203078-2403,1610612764,"Martell Webster, Marcin Gortat, Andre Miller, Bradley Beal, Nene","Webster, Gortat, Miller, Beal, Nene",101110-101162-1889-203078-2403,WAS,572.0,2,10.0,17.0,17.0,,34.0,,7.0,8.0,,1.0,2.0,,2.0,,,85.5944055944056,18.176470588235293,15.470588235294118,17.470588235294116,15.352941176470589,,-4.0,,16.0,1.0,1.0,2.0,,,3.0,1.0,3.0,,,7.0,,1.0,5.0,8.0,,7.0,2.0,12.0,,,,1.0,,,4.0,6.0,,,7.0,,2.0,,2.0,,1.0,,4.0,1.0,,,7.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,2.0,1.0,,,,,,12.0,0.4,0.4,,,,,0.625,,0.3333333333333333,,0.375,,0.4666666666666667,0.5,0.875,,,0.14285714285714285,0.875,0.1,,,0.14285714285714285,0.8,1.0,1.0,,,0.13333333333333333,0.5,1.0,1.0,0.2,0.2,0.3333333333333333,0.3333333333333333,,,0.4666666666666667,,,,,,1.0,,,0.6,,0.47701333333333334,,,0.0625,0.1111111111111111,,,9.85,25.7,3.0,1.0,1.0,,1.0,,,,0.125,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,0.3333333333333333,,,,,,,,1.0,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-101162-1889-2400-2772,1610612764,"Martell Webster, Marcin Gortat, Andre Miller, Drew Gooden, Trevor Ariza","Webster, Gortat, Miller, Gooden, Ariza",101110-101162-1889-2400-2772,WAS,210.0,3,4.0,7.0,5.0,3.0,12.0,,,2.0,,,,,1.0,3.0,,82.28571428571429,15.0,21.0,12.285714285714286,21.0,0.42857142857142855,4.0,5.0,6.0,1.0,1.0,2.0,,,1.0,1.0,2.0,,1.0,4.0,,1.0,3.0,5.0,1.0,4.0,1.0,10.0,,,,1.0,1.0,2.0,4.0,2.0,3.0,,4.0,1.0,2.0,1.0,3.0,1.0,1.0,,7.0,2.0,,,,2.0,1.0,,,,,,1.0,1.0,,,,2.0,1.0,,,,,,9.0,0.6666666666666666,0.6666666666666666,1.0,0.25,,0.25,0.6,,0.5,,0.5,0.25,0.4444444444444444,,,,,1.0,,0.5,,,1.0,,,,,,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,0.2222222222222222,0.5,0.5,,,0.4444444444444444,0.25,0.25,1.0,,,1.0,,,0.6666666666666666,0.25,0.4489833333333333,,0.41247999999999996,0.1,0.16666666666666666,,0.1,10.540000000000001,28.125,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,3.0,1.0,,,3.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,0.08333333333333333,,,0.2,,,,0.6,0.1,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-101162-1889-2403-2772,1610612764,"Martell Webster, Marcin Gortat, Andre Miller, Nene, Trevor Ariza","Webster, Gortat, Miller, Nene, Ariza",101110-101162-1889-2403-2772,WAS,85.0,1,1.0,2.0,3.0,2.0,5.0,,1.0,1.0,,,,,,2.0,,84.70588235294117,22.0,13.666666666666666,22.0,13.666666666666666,1.0,,3.0,2.0,,,,,,2.0,,,,,,,,1.0,2.0,,,,2.0,,,,,,2.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,0.5,,0.5,,0.5,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.3614,,0.3614,,,,,5.05,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,2.0,,,,0.5,0.5,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-101162-201953-202066-202344,1610612764,"Martell Webster, Marcin Gortat, Eric Maynor, Garrett Temple, Trevor Booker","Webster, Gortat, Maynor, Temple, Booker",101110-101162-201953-202066-202344,WAS,174.0,2,3.0,5.0,6.0,1.0,11.0,,1.0,2.0,,,,,,1.0,,91.0344827586207,18.4,13.666666666666666,18.2,13.666666666666666,0.2,-2.0,1.0,9.0,1.0,2.0,4.0,1.0,1.0,,,1.0,1.0,,,,,2.0,5.0,1.0,1.0,,7.0,1.0,1.0,,,2.0,1.0,2.0,2.0,3.0,2.0,,,1.0,1.0,2.0,,1.0,,5.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,5.0,0.5,1.0,1.0,1.0,,1.0,0.4,1.0,0.5833333333333334,1.0,0.5833333333333334,1.0,0.16666666666666666,,1.0,0.3333333333333333,,,1.0,0.3333333333333333,0.5,,,,,1.0,,,0.6666666666666666,0.5,0.6666666666666666,0.5,,0.16666666666666666,,,,0.16666666666666666,,,,,1.0,1.0,,,,0.8333333333333334,,0.51585,0.5729,0.6315,,,,0.2857142857142857,5.62,23.4,,,,1.0,1.0,1.0,,,0.2,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,2.0,,,,,,,,2.0,,,,1.0,1.0,1.0,0.25,,1.0,1.0,,,,0.2857142857142857,,,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-101162-201953-202066-202686,1610612764,"Martell Webster, Marcin Gortat, Eric Maynor, Garrett Temple, Jan Vesely","Webster, Gortat, Maynor, Temple, Vesely",101110-101162-201953-202066-202686,WAS,597.0,3,10.0,18.0,14.0,4.0,32.0,,3.0,9.0,,,1.0,,5.0,4.0,,77.18592964824121,18.61111111111111,18.714285714285715,15.88888888888889,18.357142857142858,0.2222222222222222,-1.0,3.0,21.0,6.0,2.0,4.0,,1.0,4.0,3.0,6.0,2.0,2.0,5.0,,,5.0,14.0,2.0,7.0,4.0,20.0,1.0,4.0,,,5.0,5.0,8.0,2.0,,,4.0,2.0,4.0,,4.0,,1.0,3.0,8.0,1.0,4.0,2.0,1.0,6.0,1.0,,1.0,1.0,,,2.0,3.0,,,1.0,6.0,2.0,,,,,,15.0,0.8,0.8,,0.2857142857142857,,0.3333333333333333,0.35714285714285715,0.25,0.38095238095238093,0.25,0.4166666666666667,0.4166666666666667,0.3333333333333333,1.0,1.0,0.4444444444444444,0.6666666666666666,0.25,0.75,0.38461538461538464,0.5,0.25,0.5,,,1.0,0.5,,0.19047619047619047,0.5,0.5,0.5,0.19047619047619047,0.2857142857142857,0.5,0.5,1.0,0.09523809523809523,0.23809523809523808,0.4,0.4,,0.25,,,,,0.5238095238095238,0.5,0.443065,0.380375,0.40152,0.08695652173913043,0.125,,0.25,11.307142857142859,27.585714285714285,,,,,1.0,,,,0.07142857142857142,,,,,1.0,1.0,,,,3.0,2.0,,,1.0,5.0,1.0,,,1.0,,,,5.0,,1.0,,0.4,0.4,0.4166666666666667,,,0.2,1.0,,,,0.25,1.0,6.0,,,,,,0.6666666666666666,,,,0.25,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-101162-201953-202066-203078,1610612764,"Martell Webster, Marcin Gortat, Eric Maynor, Garrett Temple, Bradley Beal","Webster, Gortat, Maynor, Temple, Beal",101110-101162-201953-202066-203078,WAS,5.0,1,,1.0,,1.0,1.0,,,,,,,,,1.0,,288.0,5.0,,5.0,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,0.7489,,0.7489,,,,,0.6,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
