EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,DefAtRimReboundPct,Corner3Frequency,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,Corner3Assists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedAtRim,BlockedLongMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,Fg3aBlocked,BlockingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,HeaveMakes,team_id,year,season,team_vs
201150-201152-202323-202343-203487,1610612755,"Spencer Hawes, Thaddeus Young, Evan Turner, Elliot Williams, Michael Carter-Williams","Hawes, Young, Turner, Williams, Carter-Williams",201150-201152-202323-202343-203487,PHI,598.0,4,10.0,-9.0,21.0,24.0,,7.0,1.0,45.0,3.0,4.0,1.0,1.0,,,1.0,3.0,3.0,6.0,,3.0,7.0,13.0,,3.0,,14.0,23.0,1.0,1.0,,2.0,,,,,6.0,8.0,,,3.0,,,3.0,,3.0,,2.0,,1.0,6.0,,1.0,7.0,9.0,1.0,10.0,,2.0,1.0,1.0,1.0,1.0,1.0,4.0,,5.0,,2.0,,7.0,,3.0,1.0,,,,,,,3.0,2.0,3.0,2.0,12.0,,,,0.42857142857142855,0.42857142857142855,,,,0.5384615384615384,1.0,,0.4375,1.0,,0.4375,1.0,,0.1875,,,0.2,0.7,,0.5,0.6666666666666666,0.1111111111111111,,,,0.75,,,1.0,,108.36120401337793,0.6666666666666666,12.904761904761905,13.625,12.761904761904763,13.083333333333334,0.25,0.75,0.75,0.6666666666666666,0.1875,0.3333333333333333,0.3333333333333333,,0.375,0.5,0.5,0.3333333333333333,0.1875,,,,1.0,1.0,,,0.4375,,0.470675,,,,,0.14285714285714285,,11.23076923076923,26.066666666666666,,,0.8,,,,,,,,,,,,,,,1.0,,1.0,,,2.0,,,,2.0,,,1.0,,,2.0,,,,1.0,,0.3333333333333333,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201150-201152-202323-202721-203100,1610612755,"Spencer Hawes, Thaddeus Young, Evan Turner, Darius Morris, Tony Wroten","Hawes, Young, Turner, Morris, Wroten",201150-201152-202323-202721-203100,PHI,695.0,5,12.0,7.0,24.0,23.0,3.0,6.0,5.0,47.0,6.0,11.0,2.0,4.0,,,,2.0,6.0,9.0,2.0,3.0,12.0,22.0,2.0,3.0,5.0,35.0,28.0,4.0,6.0,,8.0,,2.0,,3.0,16.0,8.0,6.0,2.0,3.0,2.0,2.0,8.0,2.0,10.0,2.0,4.0,,4.0,22.0,5.0,,4.0,5.0,6.0,11.0,,5.0,5.0,,,,,2.0,,2.0,,5.0,,7.0,1.0,8.0,,,7.0,1.0,,4.0,,3.0,,3.0,2.0,27.0,3.0,3.0,,0.6666666666666666,0.7272727272727273,1.0,0.6666666666666666,0.6666666666666666,0.5454545454545454,0.6666666666666666,,0.6,0.6666666666666666,0.5,0.625,0.6666666666666666,0.5,0.12,0.09090909090909091,0.18181818181818182,,0.5,0.5,,0.4444444444444444,0.5454545454545454,0.8,,0.3333333333333333,1.0,1.0,,,,97.38129496402877,0.6666666666666666,14.5,15.08695652173913,13.875,14.652173913043478,0.44,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.08,,,,0.36,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.12,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.5,,,0.56,0.6666666666666666,0.51749,0.46916,0.4595833333333333,0.14285714285714285,0.16,0.22857142857142856,0.08571428571428572,9.131818181818183,25.599999999999998,0.125,,0.3333333333333333,,,,,,,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,1.0,,1.0,,,,1.0,,,3.0,,,,,1.0,,1.0,,1.0,1.0,,,,,0.5,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201150-201152-202323-202721-203138,1610612755,"Spencer Hawes, Thaddeus Young, Evan Turner, Darius Morris, Hollis Thompson","Hawes, Young, Turner, Morris, Thompson",201150-201152-202323-202721-203138,PHI,6.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201150-201152-202323-202721-203487,1610612755,"Spencer Hawes, Thaddeus Young, Evan Turner, Darius Morris, Michael Carter-Williams","Hawes, Young, Turner, Morris, Carter-Williams",201150-201152-202323-202721-203487,PHI,89.0,1,1.0,-3.0,3.0,2.0,,,,5.0,,,,,,,,1.0,,1.0,,,,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,0.5,,,,,0.5,,,,,80.89887640449437,,19.333333333333332,15.5,19.333333333333332,12.0,,,,,0.5,,,,0.5,,,,,,,,,,,,,,0.40135,,,,,,,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201150-201152-202323-203100-203138,1610612755,"Spencer Hawes, Thaddeus Young, Evan Turner, Tony Wroten, Hollis Thompson","Hawes, Young, Turner, Wroten, Thompson",201150-201152-202323-203100-203138,PHI,7249.0,12,121.0,35.0,251.0,254.0,42.0,25.0,42.0,505.0,43.0,82.0,15.0,26.0,9.0,17.0,13.0,27.0,25.0,66.0,15.0,47.0,81.0,175.0,22.0,70.0,52.0,280.0,245.0,17.0,32.0,14.0,51.0,14.0,29.0,11.0,42.0,90.0,72.0,63.0,24.0,47.0,15.0,10.0,45.0,21.0,66.0,14.0,25.0,5.0,15.0,153.0,37.0,22.0,70.0,93.0,51.0,144.0,6.0,33.0,18.0,15.0,16.0,4.0,10.0,14.0,6.0,30.0,7.0,12.0,1.0,33.0,5.0,52.0,4.0,2.0,64.0,9.0,2.0,30.0,4.0,13.0,4.0,13.0,9.0,229.0,42.0,42.0,4.0,0.5555555555555556,0.6521739130434783,0.9545454545454546,0.3142857142857143,0.3142857142857143,0.46285714285714286,0.53125,0.4827586206896552,0.46530612244897956,0.5,0.3875,0.5129151291512916,0.5666666666666667,0.45652173913043476,0.2857142857142857,0.05714285714285714,0.0975609756097561,0.5333333333333333,0.7777777777777778,0.39361702127659576,0.7333333333333333,0.7666666666666667,0.3475177304964539,0.5384615384615384,0.42857142857142855,0.24390243902439024,0.7931034482758621,0.9473684210526315,0.68,1.0,0.04580152671755725,100.31728514277832,0.6923076923076923,15.207171314741036,13.511811023622048,14.350597609561753,13.062992125984252,0.3346938775510204,0.524390243902439,0.581081081081081,0.5813953488372093,0.11020408163265306,0.48148148148148145,0.48148148148148145,0.38461538461538464,0.2693877551020408,0.3787878787878788,0.390625,0.6,0.19183673469387755,0.3191489361702128,0.3191489361702128,0.9333333333333333,0.7027027027027027,0.5769230769230769,0.425,0.5294117647058824,0.6204081632653061,0.3191489361702128,0.5237581632653061,0.5542854838709677,0.52262625,0.11610486891385768,0.15306122448979592,0.18214285714285713,0.15,8.783428571428571,25.220000000000002,0.16733067729083664,23.0,0.6904761904761905,0.09387755102040816,7.0,,2.0,1.0,4.0,1.0,9.0,1.0,5.0,1.0,11.0,3.0,7.0,12.0,2.0,1.0,2.0,,,5.0,1.0,1.0,4.0,,1.0,8.0,1.0,2.0,,0.2,0.09090909090909091,,0.5,0.3333333333333333,0.2553191489361702,0.2903225806451613,0.1875,0.30434782608695654,0.30434782608695654,1.0,0.2,0.10810810810810811,0.25,1.0,0.05,,0.225,0.1111111111111111,0.014084507042253521,,1.0,,,2.0,,,,,1.0,1.0,,0.030303030303030304,,,0.02702702702702703,,,,,1610612755,2014,2013-14,True
201150-201152-202323-203100-203485,1610612755,"Spencer Hawes, Thaddeus Young, Evan Turner, Tony Wroten, Lorenzo Brown","Hawes, Young, Turner, Wroten, Brown",201150-201152-202323-203100-203485,PHI,114.0,1,2.0,-4.0,3.0,4.0,,,,7.0,2.0,2.0,,,,,,1.0,,,,,2.0,3.0,,,,4.0,8.0,,,,,,,,,2.0,2.0,,,,,,1.0,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,0.5,0.5,,,,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,88.42105263157895,,25.0,9.75,25.0,9.75,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,,,0.6666666666666666,,0.49626666666666663,,,,,,,3.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201150-201152-202323-203100-203487,1610612755,"Spencer Hawes, Thaddeus Young, Evan Turner, Tony Wroten, Michael Carter-Williams","Hawes, Young, Turner, Wroten, Carter-Williams",201150-201152-202323-203100-203487,PHI,2752.0,17,46.0,19.0,95.0,89.0,21.0,28.0,23.0,184.0,23.0,41.0,9.0,18.0,6.0,9.0,5.0,20.0,7.0,18.0,4.0,13.0,35.0,79.0,5.0,20.0,24.0,109.0,90.0,9.0,22.0,8.0,29.0,8.0,15.0,9.0,28.0,26.0,44.0,15.0,14.0,13.0,4.0,4.0,13.0,5.0,18.0,4.0,8.0,1.0,4.0,41.0,21.0,11.0,23.0,36.0,31.0,67.0,6.0,7.0,7.0,,9.0,,3.0,6.0,6.0,15.0,6.0,10.0,,25.0,4.0,22.0,3.0,,31.0,3.0,,13.0,4.0,11.0,8.0,11.0,6.0,80.0,28.0,21.0,4.0,0.37142857142857144,0.4642857142857143,1.0,0.25,0.25,0.4430379746835443,0.4090909090909091,0.5333333333333333,0.4292929292929293,0.4375,0.475,0.4823008849557522,0.5,0.5384615384615384,0.20202020202020202,0.05063291139240506,0.07317073170731707,0.6,0.696969696969697,0.4772727272727273,0.7857142857142857,0.723404255319149,0.5254237288135594,0.6111111111111112,0.5333333333333333,0.18181818181818182,0.6666666666666666,1.0,0.8181818181818182,0.6666666666666666,0.10909090909090909,96.27906976744185,0.5454545454545454,15.56842105263158,14.303370786516854,14.526315789473685,13.719101123595506,0.41414141414141414,0.5609756097560976,0.6052631578947368,0.34782608695652173,0.20202020202020202,0.25,0.2631578947368421,0.2,0.18181818181818182,0.3888888888888889,0.3888888888888889,0.5714285714285714,0.13131313131313133,0.3076923076923077,0.3076923076923077,1.0,0.75,0.5,0.45,0.6666666666666666,0.6161616161616161,0.3076923076923077,0.5143617346938775,0.55506875,0.5360625,0.11926605504587157,0.14606741573033707,0.26605504587155965,0.25688073394495414,7.111392405063291,25.39,0.22105263157894736,7.0,0.6428571428571429,0.0707070707070707,1.0,1.0,3.0,1.0,2.0,,2.0,1.0,2.0,1.0,5.0,,1.0,10.0,,2.0,2.0,,2.0,2.0,,1.0,,,,3.0,,1.0,4.0,0.5,0.2,0.05,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.14285714285714285,1.0,0.2222222222222222,0.08333333333333333,0.5,1.0,0.15,0.3333333333333333,0.1,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201150-201152-202323-203138-203485,1610612755,"Spencer Hawes, Thaddeus Young, Evan Turner, Hollis Thompson, Lorenzo Brown","Hawes, Young, Turner, Thompson, Brown",201150-201152-202323-203138-203485,PHI,449.0,3,7.0,7.0,16.0,16.0,13.0,,4.0,32.0,6.0,7.0,2.0,2.0,4.0,4.0,,,1.0,2.0,1.0,3.0,7.0,9.0,1.0,4.0,6.0,23.0,16.0,2.0,2.0,3.0,10.0,5.0,6.0,3.0,16.0,8.0,6.0,3.0,4.0,3.0,1.0,,4.0,1.0,5.0,1.0,3.0,,1.0,11.0,1.0,3.0,5.0,8.0,4.0,12.0,,1.0,1.0,,2.0,,1.0,2.0,1.0,4.0,4.0,2.0,,2.0,,3.0,,,7.0,,,2.0,,1.0,1.0,1.0,1.0,13.0,16.0,13.0,,0.5714285714285714,0.8,1.0,0.25,0.25,0.7777777777777778,1.0,0.8333333333333334,0.6538461538461539,1.1666666666666667,0.7222222222222222,0.71875,1.25,0.7272727272727273,0.3076923076923077,,,0.5,1.0,0.5,1.0,1.0,0.8,1.0,,,1.0,1.0,1.0,,,102.62806236080178,1.0,13.125,14.9375,12.9375,14.9375,0.5384615384615384,0.8571428571428571,0.8571428571428571,0.5,,,,,0.15384615384615385,0.5,0.5,1.0,0.23076923076923078,0.3333333333333333,0.5,1.0,0.6666666666666666,1.0,0.4444444444444444,1.0,0.8461538461538461,0.3333333333333333,0.5749,0.6422,0.5587444444444444,0.1875,0.18181818181818182,0.43478260869565216,0.6956521739130435,4.888888888888889,25.975,0.8125,1.0,,0.07692307692307693,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,,,3.0,,,,1.0,,,,,,,1.0,,,,,1.0,0.3333333333333333,,,,1.0,1.0,1.0,,,,,0.3333333333333333,1.0,1.0,0.1111111111111111,,0.2222222222222222,0.5,0.2,,,,1.0,1.0,,,,,,,0.25,,,0.3333333333333333,,,,,,1610612755,2014,2013-14,True
201150-201152-202323-203138-203487,1610612755,"Spencer Hawes, Thaddeus Young, Evan Turner, Hollis Thompson, Michael Carter-Williams","Hawes, Young, Turner, Thompson, Carter-Williams",201150-201152-202323-203138-203487,PHI,10284.0,19,171.0,26.0,354.0,350.0,44.0,48.0,54.0,704.0,62.0,100.0,13.0,22.0,7.0,9.0,16.0,49.0,41.0,79.0,31.0,71.0,119.0,228.0,44.0,97.0,51.0,421.0,395.0,18.0,34.0,10.0,55.0,9.0,18.0,7.0,46.0,168.0,70.0,120.0,16.0,71.0,31.0,12.0,84.0,40.0,124.0,27.0,46.0,8.0,30.0,288.0,38.0,32.0,86.0,122.0,59.0,181.0,6.0,25.0,17.0,8.0,36.0,5.0,24.0,22.0,12.0,58.0,10.0,32.0,1.0,63.0,2.0,65.0,7.0,3.0,74.0,9.0,3.0,36.0,4.0,36.0,7.0,36.0,23.0,366.0,46.0,44.0,3.0,0.7058823529411765,0.7567567567567568,0.9090909090909091,0.4536082474226804,0.4536082474226804,0.5219298245614035,0.5294117647058824,0.5,0.5692307692307692,0.5113636363636364,0.609375,0.5870786516853933,0.5288461538461539,0.6216216216216216,0.29846153846153844,0.05263157894736842,0.09,0.6206896551724138,0.671875,0.3486238532110092,0.8421052631578947,0.7108433734939759,0.35802469135802467,0.39473684210526316,0.36363636363636365,0.2894736842105263,0.6829268292682927,0.8695652173913043,0.875,0.6666666666666666,0.04054054054054054,98.57642940490081,0.6388888888888888,15.694915254237289,13.508571428571429,14.76271186440678,13.074285714285715,0.3076923076923077,0.62,0.6813186813186813,0.7419354838709677,0.15076923076923077,0.32653061224489793,0.3404255319148936,0.5,0.24307692307692308,0.5189873417721519,0.5256410256410257,0.7317073170731707,0.21846153846153846,0.43661971830985913,0.44285714285714284,0.8709677419354839,0.5,0.5909090909090909,0.28125,0.7777777777777778,0.6061538461538462,0.43661971830985913,0.5290033846153845,0.5382347222222221,0.5542,0.10227272727272728,0.1411764705882353,0.13064133016627077,0.10926365795724466,8.600438596491228,25.07113402061856,0.12429378531073447,26.0,0.59375,0.08,13.0,2.0,2.0,2.0,8.0,5.0,12.0,3.0,10.0,7.0,14.0,12.0,13.0,20.0,1.0,4.0,2.0,,3.0,9.0,3.0,6.0,1.0,,,28.0,1.0,,4.0,0.3,0.5,0.04081632653061224,0.8,0.09090909090909091,0.37735849056603776,0.4,0.3076923076923077,0.5,0.52,1.0,0.23076923076923078,0.18181818181818182,0.25,1.0,0.0625,1.0,0.375,0.4166666666666667,,1.0,2.0,,2.0,2.0,,,,,,2.0,0.020618556701030927,0.012658227848101266,0.038461538461538464,0.014084507042253521,0.045454545454545456,0.5,1.0,,,1610612755,2014,2013-14,True
201150-201152-202341-202343-203100,1610612755,"Spencer Hawes, Thaddeus Young, James Anderson, Elliot Williams, Tony Wroten","Hawes, Young, Anderson, Williams, Wroten",201150-201152-202341-202343-203100,PHI,540.0,7,9.0,4.0,17.0,20.0,3.0,,1.0,37.0,1.0,7.0,,2.0,,1.0,5.0,6.0,1.0,2.0,,2.0,7.0,15.0,,3.0,5.0,19.0,15.0,,3.0,,,2.0,3.0,,4.0,10.0,4.0,,,2.0,,1.0,5.0,,5.0,,1.0,4.0,,10.0,4.0,4.0,3.0,9.0,5.0,14.0,3.0,3.0,2.0,1.0,2.0,1.0,,1.0,2.0,3.0,,3.0,,4.0,,5.0,,,6.0,2.0,,4.0,,,,,,19.0,4.0,3.0,,0.7142857142857143,0.7142857142857143,,,,0.4666666666666667,,0.6666666666666666,0.3888888888888889,,0.6666666666666666,0.475,,0.6666666666666666,0.16666666666666666,0.06666666666666667,0.14285714285714285,0.6666666666666666,0.42857142857142855,0.5,0.8,0.5833333333333334,0.45454545454545453,0.5,1.0,,,1.0,0.75,1.0,0.3,98.66666666666667,,15.588235294117647,13.75,14.941176470588236,12.6,0.3888888888888889,0.14285714285714285,0.16666666666666666,1.0,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.8,0.1111111111111111,0.5,0.5,,0.1111111111111111,,,,0.6666666666666666,,0.3333333333333333,,0.5555555555555556,,0.5543611111111111,0.5506666666666666,0.5239666666666667,0.2,0.23529411764705882,,0.21052631578947367,4.84,25.933333333333334,0.17647058823529413,1.0,0.4,0.05555555555555555,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,0.6666666666666666,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201150-201152-202341-202343-203485,1610612755,"Spencer Hawes, Thaddeus Young, James Anderson, Elliot Williams, Lorenzo Brown","Hawes, Young, Anderson, Williams, Brown",201150-201152-202341-202343-203485,PHI,106.0,1,2.0,8.0,4.0,4.0,,,,8.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,,,4.0,4.0,,,,8.0,,,,,,,,,,4.0,4.0,,,,,,2.0,,2.0,,1.0,1.0,,4.0,,,3.0,3.0,,3.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,1.0,,1.0,1.0,8.0,,,,0.5,0.5,,,,1.0,,,1.0,,,1.0,,,,,,,1.0,,,1.0,,,,,,1.0,,,,108.67924528301887,1.0,10.25,16.25,10.25,15.25,0.5,1.0,1.0,0.5,0.25,1.0,1.0,1.0,0.25,1.0,1.0,,,,,,,,,,0.5,,0.59455,,,0.25,0.25,,,6.325,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201150-201152-202341-202343-203487,1610612755,"Spencer Hawes, Thaddeus Young, James Anderson, Elliot Williams, Michael Carter-Williams","Hawes, Young, Anderson, Williams, Carter-Williams",201150-201152-202341-202343-203487,PHI,490.0,6,8.0,6.0,17.0,18.0,,1.0,,35.0,2.0,4.0,,,,,2.0,2.0,1.0,4.0,1.0,4.0,5.0,10.0,2.0,5.0,,16.0,10.0,,,,,,,,,8.0,2.0,6.0,,4.0,1.0,1.0,4.0,2.0,6.0,1.0,1.0,2.0,1.0,14.0,,6.0,6.0,12.0,,12.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,,,,2.0,1.0,2.0,,,,,,,,,,,,16.0,,,,0.8,0.8,1.0,0.4,0.4,0.5,,,0.5333333333333333,,,0.5333333333333333,,,0.3333333333333333,0.1,0.25,0.5,1.0,,0.8571428571428571,0.9230769230769231,,,,,1.0,,1.0,,,102.85714285714286,,14.058823529411764,13.944444444444445,14.058823529411764,13.277777777777779,0.26666666666666666,0.5,0.6666666666666666,0.5,0.13333333333333333,1.0,1.0,1.0,0.26666666666666666,0.25,0.25,1.0,0.26666666666666666,0.25,0.25,1.0,,,,,0.6,0.25,0.48962,,,,,,,9.629999999999999,25.16,,1.0,1.0,0.06666666666666667,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201150-201152-202341-202721-203100,1610612755,"Spencer Hawes, Thaddeus Young, James Anderson, Darius Morris, Tony Wroten","Hawes, Young, Anderson, Morris, Wroten",201150-201152-202341-202721-203100,PHI,203.0,2,3.0,-4.0,6.0,7.0,,,1.0,13.0,3.0,3.0,1.0,1.0,,,1.0,2.0,,,,,4.0,5.0,,2.0,,8.0,12.0,1.0,1.0,,2.0,,,,,4.0,4.0,,2.0,,,,2.0,,2.0,,1.0,1.0,,4.0,,,1.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,6.0,,,,0.5,0.6666666666666666,,,,0.8,1.0,,0.5714285714285714,1.0,,0.5714285714285714,1.0,,0.2857142857142857,,,,1.0,,,1.0,0.3333333333333333,,,,,1.0,,,,92.21674876847291,,15.666666666666666,15.571428571428571,15.333333333333334,14.285714285714286,0.42857142857142855,1.0,1.0,0.3333333333333333,0.2857142857142857,0.5,0.5,1.0,,,,,,,,,1.0,1.0,,,0.7142857142857143,,0.5727214285714286,,,,,0.25,,3.46,23.85,,2.0,,0.2857142857142857,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
