EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Minutes,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,FG3M,FG3A,FtPoints,OpponentPoints,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,LostBallSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,LostBallOutOfBoundsTurnovers,ShootingFouls,PenaltyArc3FGA,HeaveAttempts,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,LiveBallTurnoverPct,SelfORebPct,PenaltyArc3Frequency,AtRimFGM,DefTwoPtRebounds,NonShootingFoulsDrawn,DefTwoPtReboundPct,DefShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3FGM,PenaltyArc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,DefArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,DefLongMidRangeReboundPct,PenaltyAtRimFGM,AtRimAssists,AtRimPctAssisted,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,ShortMidRangeFGM,LostBallTurnovers,Travels,2pt And 1 Free Throw Trips,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,DefAtRimReboundPct,ShortMidRangeAssists,ShortMidRangePctAssisted,Arc3Assists,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,BlocksRecoveredPct,Arc3PctAssisted,BadPassOutOfBoundsTurnovers,BlockedAtRim,OffensiveGoaltends,Technical Free Throw Trips,OffCorner3ReboundPct,SecondChanceTurnovers,Defensive 3 Seconds Violations,SecondChanceArc3FGA,SecondChanceFG3A,FTOffRebounds,Blocked3s,BlockedArc3,BlockedShortMidRange,3SecondViolations,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
1903-238-243-934-947,1610612755,"Kenny Thomas, Tyrone Hill, Aaron McKie, Derrick Coleman, Allen Iverson","Thomas, Hill, McKie, Coleman, Iverson",1903-238-243-934-947,PHI,165.0,2,,5.0,4.0,,1.0,2.0,9.0,,3.0,2.0,6.0,5.0,,1.0,,,,,2.0,,2.0,1.0,1.0,2.0,3.0,,,,,0.3333333333333333,,,0.3333333333333333,,,0.4166666666666667,,,1.0,0.5,0.5,0.6666666666666666,78.54545454545455,22.6,13.0,20.0,13.0,0.5,,,0.43625,0.3884,,,,9.950000000000001,,3.0,2.0,,,1.0,,,,,,,,1.0,5.0,,,,,2.0,,,,1.0,,1.0,,,2.0,,,,1.0,1.0,,2.0,,1.0,1.0,5.0,0.5,0.5,,,,,,,,,,,,,,,0.3333333333333333,0.16666666666666666,,,,,,,,,,,0.3333333333333333,0.16666666666666666,0.16666666666666666,,,2.0,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1903-238-727-934-947,1610612755,"Kenny Thomas, Tyrone Hill, Eric Snow, Derrick Coleman, Allen Iverson","Thomas, Hill, Snow, Coleman, Iverson",1903-238-727-934-947,PHI,571.0,3,1.0,14.0,17.0,11.0,10.0,1.0,31.0,2.0,3.0,6.0,10.0,16.0,,,,4.0,8.0,11.0,6.0,,1.0,1.0,8.0,1.0,9.0,2.0,1.0,11.0,11.0,0.6,,0.5,0.5454545454545454,,0.4444444444444444,0.6153846153846154,,0.5,0.5,0.25,0.2,,78.1786339754816,14.5,21.647058823529413,13.571428571428571,19.235294117647058,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.4744,0.5394,0.4402111111111111,,0.6875,9.129999999999999,0.7857142857142857,10.0,4.0,,3.0,3.0,,,,,1.0,,1.0,4.0,15.0,,,1.0,3.0,6.0,,1.0,,3.0,,3.0,,1.0,6.0,,1.0,1.0,1.0,2.0,1.0,5.0,,5.0,1.0,16.0,0.5,0.5,,,,,0.09090909090909091,,,0.3333333333333333,,0.7,,0.5,,,0.36363636363636365,0.2727272727272727,0.5,,,,,0.09090909090909091,,0.3333333333333333,,,0.45454545454545453,0.09090909090909091,0.1,25.6,,3.0,1.0,,,1.0,1.0,,1.0,,0.5,,0.1111111111111111,3.0,6.0,2.0,0.8571428571428571,0.75,0.75,0.75,,,,,0.3333333333333333,,,,,1.0,2.0,2.0,0.6666666666666666,0.6666666666666666,,1.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1610612755,2003,2002-03,False
1903-243-42-934-947,1610612755,"Kenny Thomas, Aaron McKie, Monty Williams, Derrick Coleman, Allen Iverson","Thomas, McKie, Williams, Coleman, Iverson",1903-243-42-934-947,PHI,541.0,5,-14.0,16.0,16.0,12.0,4.0,3.0,32.0,1.0,5.0,6.0,14.0,14.0,3.0,3.0,6.0,6.0,13.0,12.0,6.0,2.0,3.0,,3.0,3.0,6.0,,,12.0,12.0,0.42857142857142855,1.0,0.46153846153846156,0.375,1.0,0.42857142857142855,0.4117647058823529,1.0,0.42857142857142855,,0.375,0.3,0.25,85.17560073937153,17.6875,16.125,17.0,15.1875,0.3125,0.2,0.2,0.4969166666666667,0.5202,0.49057500000000004,0.42857142857142855,0.8571428571428571,6.4071428571428575,0.75,9.0,8.0,2.0,7.0,1.0,,,,,2.0,,2.0,2.0,28.0,,,1.0,,6.0,,2.0,1.0,3.0,,3.0,,,6.0,,2.0,,2.0,2.0,1.0,3.0,1.0,2.0,1.0,8.0,0.5,0.6,,,,,0.125,0.07142857142857142,,0.6666666666666666,,0.6,0.5,,,,0.5,0.0625,,,,,,0.125,0.6666666666666666,0.5,,,0.625,0.058823529411764705,0.06666666666666667,29.9,1.0,1.0,1.0,,,,,,,0.125,,,0.07142857142857142,4.0,1.0,,0.5,,0.5,0.5714285714285714,,,,,0.6666666666666666,,,,,,4.0,2.0,0.5,0.5714285714285714,2.0,1.0,,,,1.0,1.0,1.0,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
1903-243-727-934-947,1610612755,"Kenny Thomas, Aaron McKie, Eric Snow, Derrick Coleman, Allen Iverson","Thomas, McKie, Snow, Coleman, Iverson",1903-243-727-934-947,PHI,2300.0,7,-6.0,67.0,68.0,43.0,23.0,11.0,135.0,11.0,25.0,21.0,49.0,65.0,3.0,10.0,8.0,14.0,28.0,45.0,22.0,,13.0,1.0,27.0,14.0,41.0,4.0,3.0,45.0,43.0,0.42857142857142855,0.3,0.5,0.4326923076923077,0.2727272727272727,0.5344827586206896,0.49242424242424243,0.3076923076923077,0.5769230769230769,1.0,0.4642857142857143,0.4666666666666667,0.42857142857142855,84.52173913043478,17.925373134328357,16.16176470588235,15.82089552238806,15.735294117647058,0.4807692307692308,0.44,0.4583333333333333,0.43828846153846157,0.44547272727272724,0.4163086206896552,0.12307692307692308,0.6923076923076923,10.873469387755101,0.6417910447761194,38.0,16.0,4.0,6.0,8.0,,1.0,,,2.0,1.0,3.0,20.0,71.0,2.0,1.0,1.0,14.0,20.0,3.0,2.0,1.0,10.0,1.0,11.0,,4.0,23.0,1.0,5.0,1.0,3.0,13.0,6.0,17.0,1.0,28.0,11.0,57.0,0.47619047619047616,0.47619047619047616,1.0,0.3333333333333333,1.0,0.3333333333333333,0.057692307692307696,0.02040816326530612,,0.8333333333333334,0.5,0.6842105263157895,0.5555555555555556,0.4,1.0,1.0,0.3076923076923077,0.15384615384615385,0.36363636363636365,0.019230769230769232,,,,0.038461538461538464,0.36363636363636365,0.20689655172413793,,,0.36538461538461536,0.1746031746031746,0.18333333333333332,24.8,,9.0,1.0,,2.0,10.0,6.0,1.0,3.0,,0.7692307692307693,0.06896551724137931,0.034482758620689655,7.0,21.0,3.0,0.65625,0.4,0.4375,0.4375,1.0,1.0,,1.0,0.75,0.5,0.5,1.0,0.5,0.7272727272727273,3.0,6.0,0.8571428571428571,0.5,,3.0,4.0,,,0.375,0.375,,,0.8181818181818182,,,1.0,3.0,1.0,3.0,2.0,1.0,0.6666666666666666,1.0,1.0,2.0,,,,2.0,,1.0,1.0,,,,,,0.04,,0.09090909090909091,,,,,,,,,,1610612755,2003,2002-03,False
1903-42-727-934-947,1610612755,"Kenny Thomas, Monty Williams, Eric Snow, Derrick Coleman, Allen Iverson","Thomas, Williams, Snow, Coleman, Iverson",1903-42-727-934-947,PHI,438.0,3,6.0,16.0,14.0,7.0,11.0,1.0,30.0,1.0,2.0,3.0,7.0,17.0,,,,1.0,3.0,6.0,2.0,,1.0,,5.0,1.0,6.0,2.0,,6.0,7.0,0.42857142857142855,,0.3333333333333333,0.5,,0.3333333333333333,0.6538461538461539,,0.6,,0.25,0.2,,98.63013698630137,13.1875,16.214285714285715,12.5625,15.857142857142858,0.2222222222222222,0.5,0.5,0.5033388888888889,0.3654,0.5623333333333334,,0.35294117647058826,5.671428571428572,0.4375,7.0,4.0,,2.0,1.0,,,,,2.0,1.0,2.0,8.0,11.0,,,,4.0,4.0,,2.0,2.0,2.0,,2.0,,1.0,4.0,,2.0,2.0,3.0,4.0,2.0,2.0,,8.0,2.0,17.0,0.6666666666666666,0.6666666666666666,,0.5,,0.5,0.2222222222222222,0.2857142857142857,,1.0,,0.8333333333333334,0.3333333333333333,,,,0.4444444444444444,0.1111111111111111,1.0,,,,,0.2222222222222222,,0.6666666666666666,,,0.6666666666666666,0.18181818181818182,0.2222222222222222,24.3,,1.0,,,,1.0,1.0,,,0.5,0.25,,,1.0,3.0,2.0,0.75,1.0,0.25,0.5,1.0,,3.0,1.0,1.0,0.5,0.5,,0.5,1.0,,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,1610612755,2003,2002-03,False
238-2422-243-727-934,1610612755,"Tyrone Hill, John Salmons, Aaron McKie, Eric Snow, Derrick Coleman","Hill, Salmons, McKie, Snow, Coleman",238-2422-243-727-934,PHI,117.0,1,-2.0,3.0,3.0,,,,6.0,,1.0,,1.0,2.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,73.84615384615385,15.666666666666666,23.333333333333332,15.666666666666666,23.0,1.0,,,0.3881,,,,,15.6,,2.0,,,,,,,,,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,2.0,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
238-243-42-934-947,1610612755,"Tyrone Hill, Aaron McKie, Monty Williams, Derrick Coleman, Allen Iverson","Hill, McKie, Williams, Coleman, Iverson",238-243-42-934-947,PHI,367.0,4,5.0,9.0,10.0,6.0,8.0,2.0,19.0,,,3.0,6.0,12.0,2.0,2.0,4.0,2.0,5.0,6.0,4.0,4.0,2.0,,5.0,2.0,7.0,1.0,,6.0,6.0,0.5,1.0,0.4,0.42857142857142855,1.0,0.3333333333333333,0.6,1.0,0.42857142857142855,,0.6666666666666666,0.5,,74.55040871934605,14.0,24.1,13.88888888888889,18.5,,,,0.5141714285714286,0.5902,0.5167833333333333,0.3333333333333333,0.5,3.6666666666666665,0.6666666666666666,6.0,4.0,2.0,3.0,2.0,,,,,1.0,,1.0,6.0,7.0,,,1.0,2.0,2.0,,1.0,,1.0,,1.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,5.0,,6.0,2.0,8.0,0.3333333333333333,1.0,,,,,0.14285714285714285,,,0.2,,0.5,1.0,0.5,,,0.5714285714285714,0.2857142857142857,,,,,,0.14285714285714285,1.0,0.5,,,0.7142857142857143,0.2222222222222222,0.25,26.7,,1.0,1.0,,1.0,,,1.0,2.0,,,0.25,0.16666666666666666,3.0,4.0,1.0,0.8,0.5,0.75,0.75,,,,,0.2,,,,,1.0,2.0,1.0,0.3333333333333333,0.6666666666666666,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
238-243-727-934-947,1610612755,"Tyrone Hill, Aaron McKie, Eric Snow, Derrick Coleman, Allen Iverson","Hill, McKie, Snow, Coleman, Iverson",238-243-727-934-947,PHI,511.0,4,1.0,18.0,18.0,10.0,8.0,1.0,36.0,3.0,5.0,5.0,12.0,15.0,1.0,1.0,2.0,2.0,5.0,9.0,4.0,,1.0,1.0,7.0,1.0,8.0,2.0,2.0,9.0,10.0,0.4166666666666667,1.0,0.4,0.4166666666666667,1.0,0.4,0.5,1.0,0.5625,1.0,0.14285714285714285,0.14285714285714285,,101.44814090019568,14.5,13.88888888888889,14.11111111111111,13.333333333333334,0.4166666666666667,0.6,0.6,0.45482500000000003,0.3679,0.47062,0.13333333333333333,0.6,9.866666666666667,0.5555555555555556,9.0,5.0,,2.0,2.0,,,,,,,,5.0,14.0,,,,5.0,6.0,,,2.0,3.0,,3.0,,1.0,6.0,,,,2.0,4.0,2.0,7.0,1.0,6.0,1.0,13.0,0.6,0.6,,,,,,0.16666666666666666,0.5,,,0.75,0.3333333333333333,,,,0.4166666666666667,0.16666666666666666,0.3333333333333333,,,,,,,0.4,,,0.4166666666666667,0.07692307692307693,0.07692307692307693,,,3.0,,,,2.0,1.0,,,0.2,0.5,,,2.0,6.0,2.0,0.8571428571428571,0.6666666666666666,0.4,0.5,,,,,,,,,,1.0,1.0,2.0,1.0,0.5,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
238-42-727-934-947,1610612755,"Tyrone Hill, Monty Williams, Eric Snow, Derrick Coleman, Allen Iverson","Hill, Williams, Snow, Coleman, Iverson",238-42-727-934-947,PHI,84.0,2,-4.0,2.0,3.0,2.0,3.0,,5.0,1.0,1.0,1.0,1.0,4.0,,,,1.0,1.0,4.0,2.0,,,,,,,,,4.0,2.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,85.71428571428572,21.5,13.666666666666666,21.5,13.666666666666666,1.0,1.0,1.0,0.3391,,0.3391,,1.0,19.6,1.0,1.0,,,,,,,,,,,,2.0,8.0,,,,2.0,,,,,,,,,,,,,,,,,1.0,,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
243-42-727-934-947,1610612755,"Aaron McKie, Monty Williams, Eric Snow, Derrick Coleman, Allen Iverson","McKie, Williams, Snow, Coleman, Iverson",243-42-727-934-947,PHI,113.0,2,4.0,5.0,6.0,5.0,6.0,1.0,11.0,,1.0,1.0,4.0,6.0,,,2.0,1.0,4.0,6.0,2.0,,1.0,,1.0,1.0,2.0,2.0,2.0,6.0,5.0,0.25,,0.25,0.25,,0.25,0.5,1.0,0.5,,0.3333333333333333,0.3333333333333333,,140.1769911504425,11.2,9.5,9.4,9.5,0.25,,,0.61585,,0.61585,0.3333333333333333,1.0,4.5,1.0,2.0,3.0,,3.0,,,,,,,,,4.0,2.0,2.0,,,4.0,,,,2.0,,,,,,,,,,,,,,,4.0,,4.0,,,,,,,,0.5,,,,1.0,0.5,,,,0.75,,,,,,,,,0.75,,,0.75,,,,,,,,,,,,,0.6666666666666666,,,,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2003,2002-03,False
