EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,HeaveAttempts,FG3APct,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,Avg3ptShotDistance,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,PenaltyArc3FGM,FG2M,FG2A,FG3M,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsPutbacks,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,AtRimPctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,LostBallTurnovers,PenaltyTurnovers,BlockedShortMidRange,OffensiveGoaltends,OffAtRimReboundPct,PenaltyAtRimFGM,PenaltyAtRimFGA,FTOffRebounds,LostBallOutOfBoundsTurnovers,Travels,Blocked3s,BlockedArc3,BlockedLongMidRange,LongMidRangePctBlocked,OffFTReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PtsUnassisted3s,SecondChanceCorner3FGM,SecondChanceFG3M,Clear Path Fouls,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,OffCorner3ReboundPct,3SecondViolations,SecondChanceAtRimPctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
1495-1498-198-345-990,1610612759,"Tim Duncan, Antonio Daniels, Danny Ferry, Terry Porter, Malik Rose","Duncan, Daniels, Ferry, Porter, Rose",1495-1498-198-345-990,SAS,1279.0,6,7.0,2.0,9.0,2.0,,0.2571428571428571,0.2,0.2222222222222222,0.4857142857142857,24.58888888888889,21.0,7.0,35.0,36.0,8.0,2.0,6.0,71.0,5.0,11.0,1.0,7.0,2.0,2.0,,12.0,26.0,3.0,8.0,41.0,34.0,,3.0,4.0,3.0,7.0,,1.0,7.0,16.0,8.0,9.0,7.0,2.0,2.0,8.0,3.0,11.0,2.0,,25.0,6.0,10.0,,14.0,7.0,21.0,2.0,3.0,9.0,9.0,5.0,37.0,7.0,8.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,,0.3333333333333333,0.46153846153846156,,0.42857142857142855,0.4714285714285714,,0.3333333333333333,0.5263157894736842,0.2857142857142857,0.35,0.07692307692307693,0.18181818181818182,,0.5882352941176471,0.42857142857142855,0.6666666666666666,0.35,0.5,0.3333333333333333,0.5,0.6,0.1111111111111111,79.9374511336982,18.142857142857142,17.88888888888889,16.6,17.22222222222222,0.3142857142857143,0.45454545454545453,0.5555555555555556,0.2,0.14285714285714285,0.14285714285714285,,0.05714285714285714,0.2857142857142857,0.2857142857142857,1.0,,0.2857142857142857,0.4777157142857143,0.5167625,0.43655,0.13157894736842105,0.1724137931034483,0.0975609756097561,0.17073170731707318,8.984615384615385,0.22857142857142856,6.0,8.0,,1.0,1.0,,,,2.0,2.0,,1.0,6.0,2.0,1.0,4.0,1.0,1.0,,2.0,,1.0,2.0,4.0,,,2.0,2.0,1.0,,,5.0,2.0,5.0,4.0,,,0.5,1.0,0.16666666666666666,0.2,0.75,1.0,1.0,0.8,0.22857142857142856,0.75,0.75,1.0,0.4,0.5,0.5,1.0,0.2,,,0.4,,,,4.0,1.0,1.0,2.0,,0.5,1.0,2.0,,,,,,1.0,,,0.2222222222222222,0.5,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1498-1520-198-345-95,1610612759,"Antonio Daniels, Charles Smith, Danny Ferry, Terry Porter, Mark Bryant","Daniels, Smith, Ferry, Porter, Bryant",1498-1520-198-345-95,SAS,40.0,1,,,,,,,,,0.5,,1.0,-2.0,2.0,1.0,,,,3.0,,,,1.0,,,,,2.0,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,108.0,17.5,5.0,17.5,5.0,,,,0.5,,,,,,,,,,0.5246,,,,,,,8.1,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1498-1520-198-685-95,1610612759,"Antonio Daniels, Charles Smith, Danny Ferry, Cherokee Parks, Mark Bryant","Daniels, Smith, Ferry, Parks, Bryant",1498-1520-198-685-95,SAS,276.0,1,,,1.0,,,0.14285714285714285,,,0.2857142857142857,22.8,5.0,-7.0,6.0,7.0,2.0,3.0,2.0,13.0,2.0,3.0,1.0,2.0,1.0,,,3.0,6.0,,1.0,7.0,14.0,,2.0,,1.0,2.0,,,2.0,2.0,4.0,,,,2.0,1.0,,1.0,,,2.0,2.0,,,,3.0,3.0,,2.0,3.0,2.0,1.0,7.0,2.0,2.0,,0.3333333333333333,0.3333333333333333,,,,,0.5,,0.5,0.42857142857142855,,0.5,0.4375,,0.5,0.3333333333333333,0.3333333333333333,,,1.0,,0.6666666666666666,1.0,,,,,67.82608695652175,25.333333333333332,17.714285714285715,19.166666666666668,12.714285714285714,0.42857142857142855,0.6666666666666666,1.0,0.2857142857142857,0.5,0.5,,0.14285714285714285,,,,,,0.4245357142857143,0.3184,0.3018,0.125,0.14285714285714285,,0.2857142857142857,10.5,0.3333333333333333,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,1.0,2.0,2.0,,,,,,,,,,,,1.0,0.5,,,,,,,,0.14285714285714285,,,,0.5,,,,,,,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1498-1520-2225-685-990,1610612759,"Antonio Daniels, Charles Smith, Tony Parker, Cherokee Parks, Malik Rose","Daniels, Smith, Parker, Parks, Rose",1498-1520-2225-685-990,SAS,32.0,1,,,,,,,,,1.0,,1.0,2.0,1.0,2.0,1.0,1.0,,3.0,,,,,,,,1.0,1.0,,,2.0,,,,,1.0,1.0,,,2.0,,2.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,2.0,2.0,1.0,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,,135.0,4.0,14.0,4.0,14.0,,,,,,,,,,,,,,0.7539,,0.7539,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1498-1520-2225-764-990,1610612759,"Antonio Daniels, Charles Smith, Tony Parker, David Robinson, Malik Rose","Daniels, Smith, Parker, Robinson, Rose",1498-1520-2225-764-990,SAS,2.0,1,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1498-1520-345-685-95,1610612759,"Antonio Daniels, Charles Smith, Terry Porter, Cherokee Parks, Mark Bryant","Daniels, Smith, Porter, Parks, Bryant",1498-1520-345-685-95,SAS,46.0,1,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.60869565217391,6.0,40.0,6.0,37.0,,,,,,,,,,,,,,0.6933,,,,,,,0.1,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1498-1520-345-685-990,1610612759,"Antonio Daniels, Charles Smith, Terry Porter, Cherokee Parks, Malik Rose","Daniels, Smith, Porter, Parks, Rose",1498-1520-345-685-990,SAS,78.0,1,,,,,,,,,,,1.0,-1.0,2.0,2.0,,,,4.0,,,,2.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,73.84615384615384,20.0,19.0,20.0,19.0,,,,1.0,,,,,,,,,,0.3771,,,,,,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1498-198-2225-764-990,1610612759,"Antonio Daniels, Danny Ferry, Tony Parker, David Robinson, Malik Rose","Daniels, Ferry, Parker, Robinson, Rose",1498-198-2225-764-990,SAS,316.0,2,,,,,,,,,0.5,,5.0,4.0,10.0,10.0,3.0,3.0,1.0,20.0,1.0,3.0,1.0,1.0,,,,5.0,8.0,,2.0,12.0,8.0,1.0,1.0,2.0,2.0,2.0,,,4.0,6.0,4.0,,,,,3.0,,3.0,,1.0,6.0,1.0,5.0,,6.0,1.0,7.0,,,1.0,4.0,2.0,10.0,4.0,3.0,,0.6,0.75,,,,,0.625,1.0,1.0,0.625,1.0,1.0,0.6,1.0,0.6666666666666666,,,,1.0,0.3333333333333333,0.8571428571428571,0.3333333333333333,0.5,,1.0,1.0,,91.13924050632912,15.0,16.6,15.0,16.0,0.375,0.3333333333333333,0.3333333333333333,0.125,1.0,1.0,1.0,,,,,,,0.5097625,0.6011,0.42545,0.2,0.2,0.16666666666666666,0.3333333333333333,5.625,0.3,3.0,4.0,1.0,1.0,,,,,,,2.0,,2.0,,,1.0,,,,,1.0,,2.0,2.0,,,,,,,,1.0,1.0,1.0,1.0,,,,0.5,,,1.0,0.5,,1.0,0.5,0.75,0.75,0.6666666666666666,,,,,1.0,1.0,,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,0.5,1.0,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1498-198-2225-95-990,1610612759,"Antonio Daniels, Danny Ferry, Tony Parker, Mark Bryant, Malik Rose","Daniels, Ferry, Parker, Bryant, Rose",1498-198-2225-95-990,SAS,176.0,2,,,,,,,,,0.25,,3.0,2.0,6.0,6.0,5.0,5.0,,12.0,,1.0,1.0,2.0,,,,2.0,4.0,,4.0,8.0,6.0,,,,2.0,3.0,,4.0,8.0,2.0,2.0,,,,,1.0,,1.0,,,2.0,,3.0,,3.0,,3.0,,,1.0,4.0,2.0,8.0,8.0,5.0,,0.5,0.5,,,,,0.5,,0.6666666666666666,0.5,,0.6666666666666666,0.6666666666666666,,0.8,,,,1.0,,1.0,,,,1.0,,,98.18181818181819,13.0,16.333333333333332,13.0,16.333333333333332,0.25,,,0.5,0.5,0.5,,,,,,,,0.462275,,0.4924,0.3333333333333333,0.3333333333333333,,1.0,11.85,0.8333333333333334,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1498-198-345-764-990,1610612759,"Antonio Daniels, Danny Ferry, Terry Porter, David Robinson, Malik Rose","Daniels, Ferry, Porter, Robinson, Rose",1498-198-345-764-990,SAS,31.0,1,,,,,,,,,,,1.0,-2.0,,1.0,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.4516129032258,,20.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1498-198-345-95-990,1610612759,"Antonio Daniels, Danny Ferry, Terry Porter, Mark Bryant, Malik Rose","Daniels, Ferry, Porter, Bryant, Rose",1498-198-345-95-990,SAS,360.0,3,,,,,,,,,0.3,,6.0,4.0,9.0,9.0,,,2.0,18.0,2.0,2.0,1.0,5.0,,,,4.0,10.0,,1.0,9.0,5.0,1.0,2.0,2.0,,,,,,6.0,2.0,,,,,3.0,,3.0,,1.0,6.0,2.0,2.0,1.0,5.0,2.0,7.0,,1.0,3.0,2.0,1.0,7.0,,,,0.75,0.75,,,,,0.4,0.5,,0.4,0.5,,0.4090909090909091,0.5,,,,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,,0.25,1.0,,,72.0,19.0,21.0,16.0,21.0,0.2,1.0,1.0,0.5,0.2,0.2,1.0,,,,,,,0.44161,0.3483,,0.09090909090909091,0.09090909090909091,0.2222222222222222,,11.35,,1.0,3.0,,,,,,,,,,,1.0,1.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,0.3,0.3333333333333333,0.3333333333333333,1.0,0.5,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
