EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Offensive Fouls,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyFtPoints,ShortMidRangePctBlocked,PenaltyCorner3FGA,LostBallTurnovers,2pt And 1 Free Throw Trips,PenaltyCorner3Frequency,PenaltyAtRimFGM,Corner3FGM,SecondChanceFtPoints,PenaltyFG2M,Corner3Assists,FTOffRebounds,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Technical Free Throw Trips,BlockedAtRim,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyFg2Pct,OffFTReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimAccuracy,HeaveAttempts,3SecondViolations,BadPassOutOfBoundsTurnovers,Travels,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,DefensiveGoaltends,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,OffensiveGoaltends,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1904-296-406-955-965,1610612747,"Devean George, Rick Fox, Shaquille O'Neal, Samaki Walker, Derek Fisher","George, Fox, O'Neal, Walker, Fisher",1904-296-406-955-965,LAL,105.0,1,2.0,-2.0,3.0,4.0,3.0,,7.0,,1.0,,,,1.0,,2.0,,1.0,,,2.0,2.0,,,,1.0,,,,,,,,,,3.0,4.0,,,,,,,,3.0,,,,,,,,,,0.3333333333333333,,,1.0,,96.0,19.0,12.0,18.666666666666668,12.0,0.3333333333333333,,,,,,,0.3333333333333333,,,,0.6666666666666666,,0.51545,0.51545,,,4.8,24.7,1.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,1.0,3.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,,0.3333333333333333,,1.0,,,,,1.0,1.0,,,0.3333333333333333,,,,,,1.0,,,,,,,0.3333333333333333,0.3333333333333333,,0.5725,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
1904-296-406-965-977,1610612747,"Devean George, Rick Fox, Shaquille O'Neal, Derek Fisher, Kobe Bryant","George, Fox, O'Neal, Fisher, Bryant",1904-296-406-965-977,LAL,999.0,6,17.0,,38.0,38.0,35.0,32.0,76.0,5.0,7.0,2.0,5.0,2.0,8.0,8.0,18.0,2.0,9.0,17.0,39.0,39.0,17.0,6.0,10.0,3.0,7.0,2.0,3.0,1.0,4.0,1.0,3.0,9.0,5.0,3.0,14.0,19.0,3.0,2.0,9.0,22.0,5.0,6.0,30.0,35.0,3.0,0.375,0.6,0.5,0.2222222222222222,0.25,0.4444444444444444,0.4074074074074074,0.5131578947368421,0.3333333333333333,1.0,1.0,0.6111111111111112,1.0,109.54954954954955,14.026315789473685,12.263157894736842,13.5,11.526315789473685,0.25925925925925924,0.7142857142857143,0.7142857142857143,0.6,0.18518518518518517,0.4,0.4,0.2962962962962963,0.25,0.25,0.5,0.5925925925925926,0.2857142857142857,0.4479538461538462,0.449228,0.15625,0.21739130434782608,6.961111111111111,29.78888888888889,0.9210526315789473,5.0,2.0,2.0,7.0,1.0,6.0,1.0,,,,2.0,8.0,3.0,4.0,,,9.0,2.0,9.0,37.0,6.0,1.0,,,,1.0,4.0,6.0,5.0,,1.0,3.0,2.0,2.0,,5.0,3.0,,3.0,1.0,3.0,37.0,,0.2222222222222222,0.75,0.75,0.4230769230769231,0.75,0.5138888888888888,,0.05555555555555555,,,0.6,0.46153846153846156,0.4,0.16666666666666666,0.3125,1.0,0.2,0.3333333333333333,0.2,,0.4,,0.8,1.0,,0.2222222222222222,0.16666666666666666,0.2,,,0.037037037037037035,0.5,1.0,,,,,,0.2692307692307692,0.3076923076923077,0.25,0.475125,0.23076923076923078,0.9487179487179487,15.0,0.16666666666666666,1.0,1.0,,0.038461538461538464,5.0,,3.0,8.0,,,,4.0,,,2.0,1.0,,0.47058823529411764,,0.3333333333333333,,,,0.7142857142857143,1.0,1.0,,,,,,3.0,,,,,,,,,,,,1.0,,1610612747,2002,2001-02,False
1904-296-955-965-977,1610612747,"Devean George, Rick Fox, Samaki Walker, Derek Fisher, Kobe Bryant","George, Fox, Walker, Fisher, Bryant",1904-296-955-965-977,LAL,95.0,1,2.0,,3.0,4.0,,,7.0,,,1.0,1.0,,,1.0,1.0,,,3.0,5.0,5.0,,,2.0,,,,,,,,,,,,2.0,2.0,,,1.0,3.0,2.0,,5.0,,,,,,,,1.0,1.0,1.25,,,,1.0,,106.10526315789474,11.666666666666666,15.0,11.666666666666666,15.0,,,,,1.0,1.0,1.0,,,,,,,0.4181,,1.0,1.0,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
1904-406-782-955-977,1610612747,"Devean George, Shaquille O'Neal, Mitch Richmond, Samaki Walker, Kobe Bryant","George, O'Neal, Richmond, Walker, Bryant",1904-406-782-955-977,LAL,158.0,1,3.0,-3.0,4.0,4.0,,,8.0,,,,,,,,1.0,,,1.0,1.0,4.0,,,,,,,,,,,,,,,2.0,2.0,,,1.0,2.0,1.0,,1.0,,,,,,,,,,0.25,,,,0.4,,72.9113924050633,17.0,22.5,17.0,15.5,,,,,,,,,,,,,,0.4534,,0.5,0.5,7.8,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,1.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.4,,,,,,,,,,1.0,0.25,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
1904-406-955-965-977,1610612747,"Devean George, Shaquille O'Neal, Samaki Walker, Derek Fisher, Kobe Bryant","George, O'Neal, Walker, Fisher, Bryant",1904-406-955-965-977,LAL,461.0,5,8.0,3.0,14.0,12.0,6.0,6.0,26.0,5.0,9.0,,1.0,,,6.0,17.0,,,4.0,16.0,13.0,8.0,2.0,10.0,,,,1.0,,1.0,,1.0,2.0,,,3.0,10.0,3.0,1.0,3.0,6.0,2.0,1.0,10.0,6.0,1.0,0.16666666666666666,0.25,,,,0.35294117647058826,0.35294117647058826,0.4,,,,0.75,,81.21475054229934,17.428571428571427,18.083333333333332,16.0,17.75,0.5294117647058824,0.5555555555555556,0.625,0.2,0.058823529411764705,,,,,,,0.5294117647058824,,0.5268764705882353,0.5535,0.10526315789473684,0.10526315789473684,4.958823529411765,,0.42857142857142855,4.0,2.0,5.0,6.0,1.0,7.0,,,,,,,2.0,6.0,,,6.0,,,8.0,4.0,2.0,,,,,7.0,3.0,7.0,1.0,2.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,8.0,,,0.3333333333333333,0.3333333333333333,0.25,0.42857142857142855,0.36363636363636365,,0.11764705882352941,0.1111111111111111,,1.0,0.75,0.6363636363636364,,0.6363636363636364,1.0,0.5,,,,,0.6666666666666666,1.0,,0.1111111111111111,0.4117647058823529,0.14285714285714285,0.14285714285714285,,,,0.8333333333333334,0.4,,,,,,0.75,,,0.6195,0.375,0.5,4.0,,,,,,2.0,,2.0,2.0,,,,,,,,1.0,,0.25,,1.0,,,,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
2098-216-296-406-965,1610612747,"Slava Medvedenko, Brian Shaw, Rick Fox, Shaquille O'Neal, Derek Fisher","Medvedenko, Shaw, Fox, O'Neal, Fisher",2098-216-296-406-965,LAL,27.0,1,,-2.0,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,106.66666666666666,16.0,11.0,16.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
2098-216-296-406-977,1610612747,"Slava Medvedenko, Brian Shaw, Rick Fox, Shaquille O'Neal, Kobe Bryant","Medvedenko, Shaw, Fox, O'Neal, Bryant",2098-216-296-406-977,LAL,247.0,3,4.0,-10.0,7.0,8.0,,7.0,15.0,1.0,4.0,,1.0,,1.0,1.0,8.0,,1.0,,2.0,12.0,,,2.0,,1.0,,,,,,,,1.0,,1.0,4.0,,,3.0,,,,,,,,,,,,0.125,0.1111111111111111,0.1111111111111111,0.1111111111111111,,0.5,0.5,0.5,87.44939271255062,20.857142857142858,12.625,20.571428571428573,12.625,0.4444444444444444,0.25,0.3333333333333333,,0.1111111111111111,,,0.1111111111111111,,,,0.5555555555555556,,0.5174166666666666,,,,5.4125,24.5,,2.0,1.0,1.0,,,3.0,,,,,,,1.0,2.0,,,2.0,,,,2.0,2.0,,,,,3.0,,3.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,0.5,0.5,,0.5,,,0.25,0.25,,1.0,,0.42857142857142855,,0.375,0.6666666666666666,0.3333333333333333,,,,,,,,,0.3333333333333333,,,,,,0.5,1.0,,,,,,,,,0.4755,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
2098-283-296-406-977,1610612747,"Slava Medvedenko, Lindsey Hunter, Rick Fox, Shaquille O'Neal, Kobe Bryant","Medvedenko, Hunter, Fox, O'Neal, Bryant",2098-283-296-406-977,LAL,47.0,1,1.0,,1.0,2.0,1.0,2.0,3.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,91.91489361702128,27.0,10.0,10.0,10.0,,,,,,,,,,,,,,0.3942,0.3942,,,8.4,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
2098-296-406-965-977,1610612747,"Slava Medvedenko, Rick Fox, Shaquille O'Neal, Derek Fisher, Kobe Bryant","Medvedenko, Fox, O'Neal, Fisher, Bryant",2098-296-406-965-977,LAL,487.0,4,8.0,7.0,16.0,16.0,11.0,11.0,32.0,5.0,6.0,1.0,2.0,1.0,2.0,8.0,11.0,2.0,3.0,2.0,24.0,17.0,9.0,10.0,6.0,6.0,2.0,1.0,5.0,2.0,7.0,1.0,4.0,16.0,2.0,1.0,4.0,8.0,1.0,1.0,6.0,4.0,2.0,,19.0,11.0,2.0,0.625,0.625,1.0,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.7857142857142857,0.75,0.21428571428571427,1.0,1.0,0.5,1.0,94.62012320328542,15.75,14.6875,14.5,14.4375,0.42857142857142855,0.8333333333333334,1.0,0.8,0.14285714285714285,0.5,0.5,0.14285714285714285,0.5,0.5,1.0,0.6428571428571429,0.5,0.4856964285714286,0.46052,0.125,0.15384615384615385,6.127272727272728,24.733333333333334,0.6875,4.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,,,,1.0,1.0,2.0,1.0,1.0,5.0,,1.0,13.0,,1.0,,1.0,,,2.0,1.0,4.0,,,2.0,,1.0,1.0,3.0,1.0,,1.0,,1.0,13.0,1.0,,0.5,0.8333333333333334,0.6,0.8333333333333334,0.5909090909090909,,0.09090909090909091,0.16666666666666666,,0.6666666666666666,0.25,0.6666666666666666,,0.5,1.0,,1.0,,,,0.3333333333333333,,1.0,,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,,0.07142857142857142,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,0.4,0.1,,0.47665,0.20833333333333334,0.5416666666666666,1.0,,,2.0,,,3.0,1.0,,6.0,1.0,2.0,1.0,2.0,1.0,,1.0,,,0.6666666666666666,1.0,,1.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1610612747,2002,2001-02,False
216-283-296-406-977,1610612747,"Brian Shaw, Lindsey Hunter, Rick Fox, Shaquille O'Neal, Kobe Bryant","Shaw, Hunter, Fox, O'Neal, Bryant",216-283-296-406-977,LAL,184.0,1,3.0,2.0,5.0,4.0,,4.0,9.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,9.0,7.0,,4.0,,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0,,,,,,,1.0,2.0,1.0,,9.0,,,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.875,0.9,0.25,,,,,70.43478260869564,14.6,27.75,14.6,27.75,0.5,0.5,1.0,1.0,0.25,1.0,1.0,0.25,1.0,1.0,1.0,0.75,1.0,0.5323,,0.2,0.25,5.666666666666667,26.1,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
216-296-406-955-965,1610612747,"Brian Shaw, Rick Fox, Shaquille O'Neal, Samaki Walker, Derek Fisher","Shaw, Fox, O'Neal, Walker, Fisher",216-296-406-955-965,LAL,165.0,1,3.0,-3.0,4.0,4.0,,4.0,8.0,,,,2.0,1.0,1.0,,3.0,1.0,1.0,,3.0,6.0,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,3.0,,,,,,1.0,1.0,,0.375,0.375,0.25,,,0.2,,69.81818181818181,18.75,22.5,18.75,12.75,,,,,0.5,,,0.25,1.0,1.0,,0.25,1.0,0.3850125,,,,16.7,25.2,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.25,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,1610612747,2002,2001-02,False
216-296-406-955-977,1610612747,"Brian Shaw, Rick Fox, Shaquille O'Neal, Samaki Walker, Kobe Bryant","Shaw, Fox, O'Neal, Walker, Bryant",216-296-406-955-977,LAL,15.0,1,,-1.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,96.0,,15.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
216-296-406-965-977,1610612747,"Brian Shaw, Rick Fox, Shaquille O'Neal, Derek Fisher, Kobe Bryant","Shaw, Fox, O'Neal, Fisher, Bryant",216-296-406-965-977,LAL,155.0,1,3.0,-6.0,6.0,5.0,3.0,,11.0,,2.0,,2.0,,,,5.0,,1.0,3.0,3.0,9.0,3.0,,,,,,,,,,,,1.0,,1.0,2.0,,,,3.0,,1.0,3.0,3.0,,,,,,,,,0.14285714285714285,0.16666666666666666,,1.0,1.0,,102.19354838709677,19.333333333333332,7.8,19.0,7.8,0.3333333333333333,,,,0.3333333333333333,,,,,,,0.5,,0.42991666666666667,0.41946666666666665,,,9.58,23.2,0.5,1.0,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,2.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,2.0,,,,,,,0.25,,0.2,0.5,,,,0.2,,0.16666666666666666,,1.0,,,,,,,1.0,,0.16666666666666666,,,,,0.16666666666666666,1.0,,,,,,,0.3333333333333333,,,0.6019,,0.6666666666666666,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
216-406-955-965-977,1610612747,"Brian Shaw, Shaquille O'Neal, Samaki Walker, Derek Fisher, Kobe Bryant","Shaw, O'Neal, Walker, Fisher, Bryant",216-406-955-965-977,LAL,104.0,1,2.0,1.0,2.0,2.0,,2.0,4.0,,,1.0,1.0,,,2.0,3.0,,,,4.0,3.0,,2.0,2.0,,,,1.0,,1.0,,,2.0,,1.0,1.0,2.0,,,2.0,,,,2.0,,,0.5,1.0,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,1.0,,,,55.38461538461538,16.0,36.0,15.5,28.5,,,,,0.3333333333333333,1.0,1.0,,,,,,,0.41923333333333335,,,,13.0,,,1.0,,,,1.0,2.0,,,,,,,1.0,1.0,,,2.0,,,,2.0,,,,1.0,,1.0,,1.0,,,,,,,,2.0,,1.0,,1.0,,,,1.0,1.0,,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,0.6666666666666666,0.5,0.5,,1.0,,,,,,,,,,,,0.4735,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
283-296-406-955-977,1610612747,"Lindsey Hunter, Rick Fox, Shaquille O'Neal, Samaki Walker, Kobe Bryant","Hunter, Fox, O'Neal, Walker, Bryant",283-296-406-955-977,LAL,103.0,1,2.0,-3.0,3.0,4.0,,4.0,7.0,2.0,2.0,,,,,2.0,3.0,,,,4.0,7.0,,4.0,,,,,2.0,,2.0,,2.0,4.0,1.0,,1.0,1.0,,,1.0,,,,4.0,,1.0,1.0,1.0,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,1.0,1.0,,97.86407766990291,19.333333333333332,11.25,19.333333333333332,11.25,0.6666666666666666,1.0,1.0,1.0,,,,,,,,0.6666666666666666,,0.5752,,,,3.733333333333333,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
283-406-955-965-977,1610612747,"Lindsey Hunter, Shaquille O'Neal, Samaki Walker, Derek Fisher, Kobe Bryant","Hunter, O'Neal, Walker, Fisher, Bryant",283-406-955-965-977,LAL,22.0,1,,,1.0,,1.0,,1.0,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,2.0,1.0,,,,,,,,,1.0,,,,,,65.45454545454545,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
296-406-955-965-977,1610612747,"Rick Fox, Shaquille O'Neal, Samaki Walker, Derek Fisher, Kobe Bryant","Fox, O'Neal, Walker, Fisher, Bryant",296-406-955-965-977,LAL,4585.0,10,76.0,-24.0,140.0,138.0,13.0,23.0,278.0,21.0,37.0,9.0,29.0,5.0,15.0,42.0,105.0,6.0,17.0,12.0,114.0,138.0,10.0,32.0,52.0,15.0,15.0,5.0,16.0,5.0,21.0,5.0,8.0,47.0,7.0,2.0,59.0,78.0,9.0,3.0,36.0,18.0,8.0,,93.0,13.0,4.0,0.38095238095238093,0.45714285714285713,0.8333333333333334,0.35294117647058826,0.35294117647058826,0.4,0.4180327868852459,0.43846153846153846,0.13934426229508196,1.0,0.5833333333333334,0.6,0.8333333333333334,87.31079607415485,16.07857142857143,16.91304347826087,15.564285714285715,15.115942028985508,0.30327868852459017,0.5675675675675675,0.6363636363636364,0.38095238095238093,0.23770491803278687,0.3103448275862069,0.3103448275862069,0.12295081967213115,0.3333333333333333,0.35714285714285715,1.0,0.4426229508196721,0.3333333333333333,0.4788545081967213,0.47080833333333333,0.06923076923076923,0.07142857142857142,8.22,25.18235294117647,0.09285714285714286,17.0,7.0,12.0,3.0,12.0,39.0,2.0,,1.0,1.0,,2.0,9.0,16.0,1.0,1.0,21.0,,2.0,4.0,14.0,7.0,1.0,3.0,5.0,1.0,18.0,50.0,19.0,3.0,6.0,16.0,9.0,10.0,1.0,26.0,14.0,5.0,8.0,6.0,8.0,4.0,1.0,,0.5625,0.6176470588235294,0.16666666666666666,0.6176470588235294,0.16666666666666666,0.058823529411764705,0.06666666666666667,0.10810810810810811,0.06666666666666667,0.6153846153846154,0.6024096385542169,0.2857142857142857,0.09090909090909091,0.25675675675675674,0.25,0.25925925925925924,0.35,0.1,,0.4375,0.5333333333333333,0.7297297297297297,0.3333333333333333,0.045454545454545456,0.319672131147541,0.3076923076923077,0.3333333333333333,0.25,0.5555555555555556,0.01639344262295082,0.7058823529411765,0.5833333333333334,,,0.058823529411764705,1.0,1.0,0.25,0.16666666666666666,,0.5651625,0.18421052631578946,0.03508771929824561,,0.07692307692307693,,7.0,1.0,,1.0,1.0,,2.0,,,2.0,2.0,3.0,,1.0,1.0,,0.2,,0.125,0.5,0.5,,0.3333333333333333,,1.0,3.0,,1.0,,0.05555555555555555,3.0,,,,,1.0,,,,,,,,,1610612747,2002,2001-02,False
