EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsUnassisted2s,ShootingFouls,Fouls,FirstChancePoints,Fg2Pct,EfgPct,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LostBallSteals,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,OffThreePtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,BlockingFouls,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChancePointsPct,LongMidRangeAssists,Offensive Fouls Drawn,DefCorner3ReboundPct,LongMidRangePctAssisted,PtsPutbacks,OffLongMidRangeReboundPct,BadPassTurnovers,PenaltyCorner3FGM,PenaltyCorner3FGA,ShortMidRangeAssists,Loose Ball Fouls Drawn,ShortMidRangePctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,Charge Fouls,SecondChanceArc3Accuracy,DefensiveGoaltends,Loose Ball Fouls,BlockingFoulsDrawn,Travels,SecondChanceTurnovers,OffCorner3ReboundPct,SecondChanceArc3PctAssisted,Technical Free Throw Trips,Charge Fouls Drawn,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked,FTOffRebounds,3pt And 1 Free Throw Trips,OffFTReboundPct,Defensive 3 Seconds Violations,team_id,year,season,team_vs
101108-201569-201935-2403-2772,1610612745,"Chris Paul, Eric Gordon, James Harden, Nene, Trevor Ariza","Paul, Gordon, Harden, Nene, Ariza",101108-201569-201935-2403-2772,HOU,163.0,2,3.0,-2.0,6.0,5.0,11,1.0,1.0,2.0,2.0,6.0,8.0,4.0,,1.0,6.0,1.0,0.6666666666666666,0.75,97.17791411042944,14.166666666666666,15.6,14.166666666666666,15.6,0.3333333333333333,1.0,1.0,0.45115,9.15,,,,1.0,1.0,,,,,,,1.0,,,,,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,0.5,,1.0,,,1.0,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,0.3333333333333333,,,,,,,,,0.6666666666666666,,,,0.25,0.3333333333333333,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2018,2017-18,False
101108-201583-201935-2403-2772,1610612745,"Chris Paul, Ryan Anderson, James Harden, Nene, Trevor Ariza","Paul, Anderson, Harden, Nene, Ariza",101108-201583-201935-2403-2772,HOU,39.0,1,1.0,-4.0,1.0,2.0,3,,,,,,4.0,,,,,,,,110.76923076923076,33.0,3.0,33.0,1.5,,,,0.48735,,,2.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2018,2017-18,False
101123-1627753-1627778-1628935-2207,1610612745,"Gerald Green, Zhou Qi, Chinanu Onuaku, Aaron Jackson, Joe Johnson","Green, Qi, Onuaku, Jackson, Johnson",101123-1627753-1627778-1628935-2207,HOU,194.0,1,3.0,-3.0,7.0,6.0,13,,1.0,2.0,5.0,4.0,7.0,,1.0,1.0,4.0,0.4,0.2857142857142857,0.2857142857142857,96.49484536082474,16.714285714285715,12.833333333333334,14.142857142857142,12.833333333333334,0.14285714285714285,,,0.5452285714285715,8.34,,,2.0,1.0,2.0,,,2.0,,1.0,,1.0,1.0,,,,2.0,,2.0,,,,,,,4.0,,,1.0,,,2.0,,2.0,,,1.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,0.2857142857142857,,,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.4,1.0,,,1.0,,0.2857142857142857,0.5,0.5,1.0,0.2857142857142857,0.14285714285714285,,,,0.14285714285714285,,,,0.5,,,,,0.5714285714285714,,0.6336,,,,,24.65,,1.0,,,,0.5,0.5,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,0.2,,,,0.5,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2018,2017-18,False
101123-1627753-1628935-200782-204028,1610612745,"Gerald Green, Zhou Qi, Aaron Jackson, PJ Tucker, Tarik Black","Green, Qi, Jackson, Tucker, Black",101123-1627753-1628935-200782-204028,HOU,106.0,1,2.0,,3.0,3.0,6,,,1.0,1.0,3.0,3.0,,,,3.0,1.0,0.5,0.5,81.50943396226415,7.333333333333333,28.0,7.333333333333333,23.333333333333332,,,,0.5165,1.9,3.0,3.0,,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,3.0,2.0,,,1.0,,,1.0,,1.0,,,1.0,2.0,,1.0,,,1.0,,1.0,,,,,,,,,1.0,2.0,,,,,,,,3.0,3.0,,1.0,1.0,,,,,1.0,0.5,0.5,0.5,,,,,,,0.5,0.5,,,,,,,0.5,1.0,1.0,1.0,,,,,,0.5,,,,,0.5,1.0,0.5,,1.0,,,0.5165,,,1.0,25.3,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2018,2017-18,False
101123-1627753-1628935-204028-2772,1610612745,"Gerald Green, Zhou Qi, Aaron Jackson, Tarik Black, Trevor Ariza","Green, Qi, Jackson, Black, Ariza",101123-1627753-1628935-204028-2772,HOU,46.0,1,1.0,3.0,2.0,1.0,3,,,,,3.0,,,,,3.0,,1.5,1.5,93.91304347826086,20.0,6.0,20.0,6.0,,,,0.52275,,2.0,1.0,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,1.0,1.0,,3.0,,3.0,,,,,,1.0,1.0,,1.0,,3.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,3.0,2.0,,,,1.0,1.0,1.0,1.0,,1.5,1.5,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,0.52275,,,1.0,23.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2018,2017-18,False
101123-1628935-201569-201601-204028,1610612745,"Gerald Green, Aaron Jackson, Eric Gordon, Luc Mbah a Moute, Tarik Black","Green, Jackson, Gordon, Mbah a Moute, Black",101123-1628935-201569-201601-204028,HOU,58.0,1,1.0,1.0,3.0,3.0,6,,,,,3.0,2.0,,,1.0,3.0,,1.5,1.5,148.9655172413793,10.333333333333334,9.0,10.333333333333334,5.333333333333333,,,,0.54075,,3.0,3.0,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,3.0,,3.0,,1.0,1.0,,,1.0,1.0,1.0,,,3.0,,1.0,,1.0,2.0,,2.0,,,,1.0,,,1.0,1.0,,,,,1.0,,1.0,1.0,,3.0,3.0,,,,1.0,1.0,1.0,1.0,,1.5,1.5,1.0,,,,1.0,,,1.0,0.5,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,0.54075,,,1.0,25.7,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2018,2017-18,False
101123-1628935-201583-201601-2207,1610612745,"Gerald Green, Aaron Jackson, Ryan Anderson, Luc Mbah a Moute, Joe Johnson","Green, Jackson, Anderson, Mbah a Moute, Johnson",101123-1628935-201583-201601-2207,HOU,268.0,1,4.0,-4.0,8.0,8.0,16,,1.0,1.0,3.0,5.0,9.0,2.0,,1.0,5.0,0.3333333333333333,0.4166666666666667,0.35714285714285715,85.97014925373134,15.375,18.125,15.375,15.625,0.16666666666666666,,,0.4829833333333333,9.433333333333334,4.0,,,1.0,1.0,,,1.0,,,1.0,3.0,,,2.0,1.0,3.0,,,,1.0,,2.0,,,,3.0,,3.0,1.0,,,1.0,1.0,1.0,,,3.0,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,2.0,2.0,,1.0,,,,,,,4.0,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,0.5,,,1.0,,1.0,,,0.5,,,,,,,0.16666666666666666,1.0,1.0,,0.16666666666666666,,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,0.6666666666666666,,0.6666666666666666,0.3333333333333333,,0.5028,0.14285714285714285,0.25,,26.7,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2018,2017-18,False
101123-1628935-201583-204028-2207,1610612745,"Gerald Green, Aaron Jackson, Ryan Anderson, Tarik Black, Joe Johnson","Green, Jackson, Anderson, Black, Johnson",101123-1628935-201583-204028-2207,HOU,122.0,1,2.0,,6.0,5.0,11,,,1.0,1.0,4.0,4.0,2.0,,1.0,4.0,1.0,0.3333333333333333,0.5,129.8360655737705,14.833333333333334,6.6,14.833333333333334,6.4,,,,0.44943333333333335,10.4,6.0,5.0,,,,,,1.0,,1.0,,1.0,,,1.0,,2.0,2.0,,1.0,1.0,,2.0,2.0,4.0,,,,1.0,,,,,,,,,,,,2.0,1.0,3.0,,3.0,,,1.0,,,,1.0,,1.0,2.0,,1.0,,,,,,4.0,6.0,1.0,,,,,,,1.0,0.3333333333333333,0.5,0.6666666666666666,,,1.0,1.0,1.0,,,0.6666666666666666,,,,1.0,,,,,,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,,,,,,0.3333333333333333,,0.6666666666666666,,,0.44943333333333335,0.25,0.5,1.0,24.6,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2018,2017-18,False
101123-200782-201569-201601-201935,1610612745,"Gerald Green, PJ Tucker, Eric Gordon, Luc Mbah a Moute, James Harden","Green, Tucker, Gordon, Mbah a Moute, Harden",101123-200782-201569-201601-201935,HOU,78.0,1,1.0,-2.0,3.0,3.0,6,,,,1.0,,2.0,,,,,,,,110.76923076923076,12.666666666666666,13.333333333333334,12.666666666666666,13.333333333333334,,,,0.4579,3.8,,3.0,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,0.5,,,,,,,,,0.5,,,,,,,,,1.0,,,,,,,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2018,2017-18,False
101123-200782-201569-201601-2772,1610612745,"Gerald Green, PJ Tucker, Eric Gordon, Luc Mbah a Moute, Trevor Ariza","Green, Tucker, Gordon, Mbah a Moute, Ariza",101123-200782-201569-201601-2772,HOU,122.0,1,2.0,-3.0,5.0,4.0,9,,,1.0,2.0,2.0,5.0,2.0,,,2.0,0.5,0.2,0.2,106.22950819672131,12.8,14.5,12.8,14.5,,,,0.48445,3.45,,,,1.0,1.0,,,1.0,,,,3.0,,,,,3.0,,,,,,,,,,,,3.0,,1.0,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.6,0.5,,,,1.0,,,1.0,,,,,,,0.2,1.0,1.0,,0.2,,,,,0.6,,,,,,,,,0.8,,,,,,,26.8,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2018,2017-18,False
101123-200782-201569-201935-203991,1610612745,"Gerald Green, PJ Tucker, Eric Gordon, James Harden, Clint Capela","Green, Tucker, Gordon, Harden, Capela",101123-200782-201569-201935-203991,HOU,511.0,4,9.0,-6.0,18.0,19.0,37,,,6.0,9.0,20.0,26.0,6.0,1.0,2.0,14.0,0.6666666666666666,0.6428571428571429,0.6666666666666666,104.26614481409001,16.22222222222222,11.526315789473685,14.444444444444445,11.105263157894736,,,,0.5507285714285715,1.7555555555555555,,,4.0,6.0,9.0,,,,,1.0,2.0,4.0,,,,2.0,5.0,2.0,,,,,,,,6.0,3.0,3.0,4.0,2.0,,3.0,1.0,4.0,1.0,,3.0,9.0,2.0,5.0,1.0,,6.0,3.0,9.0,1.0,1.0,3.0,3.0,1.0,,6.0,1.0,1.0,2.0,,1.0,,,,,,,,,0.5,0.75,0.5,0.4,,0.4,,,,0.35714285714285715,,,0.5,,0.5,0.6666666666666666,1.0,0.8571428571428571,0.5,0.6666666666666666,,,1.0,,0.6428571428571429,0.6666666666666666,0.6666666666666666,0.5,,0.07142857142857142,,,,0.2857142857142857,0.5,0.5,0.5,,,,,,1.0,0.5,0.6244333333333333,,0.06666666666666667,0.1,,26.4,,,,,,,,3.0,4.0,,,3.0,4.0,,,6.0,1.0,,1.0,,,,,,0.75,0.75,0.75,,0.3333333333333333,,0.5,1.0,,1.0,0.75,,,,,0.3,,,1.0,,4.0,,2.0,,,,,,,,,1.0,0.2,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,1610612745,2018,2017-18,False
101123-200782-201569-201935-2403,1610612745,"Gerald Green, PJ Tucker, Eric Gordon, James Harden, Nene","Green, Tucker, Gordon, Harden, Nene",101123-200782-201569-201935-2403,HOU,62.0,1,1.0,-3.0,2.0,2.0,4,,,,,,3.0,,1.0,1.0,,,,,92.9032258064516,12.5,18.5,5.0,13.0,,,,0.543,,,2.0,1.0,,,,,,,,,2.0,1.0,,,,2.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,0.5193,,,,,25.15,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2018,2017-18,False
101123-200782-201569-201935-2772,1610612745,"Gerald Green, PJ Tucker, Eric Gordon, James Harden, Trevor Ariza","Green, Tucker, Gordon, Harden, Ariza",101123-200782-201569-201935-2772,HOU,1448.0,7,24.0,20.0,44.0,40.0,84,1.0,2.0,10.0,15.0,54.0,34.0,10.0,3.0,10.0,42.0,0.6666666666666666,0.5789473684210527,0.6,83.53591160220995,15.613636363636363,19.025,15.045454545454545,17.425,0.05263157894736842,0.5,0.5,0.5222473684210527,4.62,25.0,4.0,6.0,8.0,11.0,4.0,5.0,2.0,2.0,6.0,6.0,17.0,2.0,2.0,10.0,8.0,23.0,10.0,3.0,5.0,7.0,2.0,12.0,8.0,24.0,10.0,9.0,15.0,17.0,6.0,2.0,5.0,3.0,8.0,1.0,2.0,4.0,19.0,,10.0,7.0,,17.0,5.0,22.0,2.0,1.0,4.0,1.0,1.0,,5.0,,11.0,15.0,1.0,5.0,4.0,3.0,,4.0,1.0,24.0,25.0,,0.5,0.5,0.375,0.34782608695652173,0.16666666666666666,0.34782608695652173,0.7142857142857143,0.42105263157894735,0.48,0.6052631578947368,0.13333333333333333,0.18181818181818182,0.8,,0.4375,,0.7692307692307693,0.5862068965517241,0.25,,0.5,0.625,0.75,0.25,0.2894736842105263,0.7272727272727273,0.8888888888888888,0.5,0.05263157894736842,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.4473684210526316,0.35294117647058826,0.35294117647058826,0.16666666666666666,0.3333333333333333,0.2631578947368421,0.8,0.5263157894736842,0.2,0.8947368421052632,0.35294117647058826,0.532775,0.5299736842105263,0.11904761904761904,0.2631578947368421,0.4444444444444444,25.44347826086957,0.5681818181818182,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,12.0,5.0,,,,3.0,1.0,3.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8571428571428571,,0.3333333333333333,,0.18181818181818182,,,0.3333333333333333,0.5,1.0,0.16666666666666666,1.0,1.0,0.2222222222222222,,1.0,1.0,,,,3.0,,2.0,1.0,,1.0,0.10526315789473684,,,,,,,,1.0,,0.5,,2.0,,,,0.75,1.0,,,,,,,,,,,1610612745,2018,2017-18,False
101123-200782-201569-203991-2207,1610612745,"Gerald Green, PJ Tucker, Eric Gordon, Clint Capela, Joe Johnson","Green, Tucker, Gordon, Capela, Johnson",101123-200782-201569-203991-2207,HOU,159.0,1,3.0,2.0,4.0,4.0,8,,1.0,3.0,5.0,6.0,4.0,4.0,,,6.0,0.6,0.5,0.5,72.45283018867924,22.5,17.25,21.5,17.25,0.16666666666666666,,,0.53005,7.659999999999999,,,,2.0,2.0,,,2.0,,1.0,,,,,,,1.0,,1.0,,,,,,,2.0,,,,,,1.0,,1.0,,,,2.0,1.0,1.0,1.0,,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,0.16666666666666666,,,,,1.0,0.5,1.0,1.0,0.6666666666666666,,,1.0,1.0,,0.3333333333333333,1.0,1.0,,0.3333333333333333,0.16666666666666666,,,,,,,,,,,,,0.5,,0.6303,,,,,23.2,,1.0,,,,0.5,0.5,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,1610612745,2018,2017-18,False
101123-200782-201569-2207-2772,1610612745,"Gerald Green, PJ Tucker, Eric Gordon, Joe Johnson, Trevor Ariza","Green, Tucker, Gordon, Johnson, Ariza",101123-200782-201569-2207-2772,HOU,102.0,1,2.0,2.0,3.0,3.0,6,,,3.0,3.0,6.0,4.0,6.0,1.0,1.0,4.0,1.0,0.75,0.75,84.70588235294117,13.666666666666666,20.333333333333332,13.666666666666666,20.0,,,,0.545475,1.9000000000000001,3.0,2.0,1.0,3.0,3.0,3.0,3.0,,,1.0,,,,,,,1.0,,,3.0,3.0,,1.0,,6.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,6.0,3.0,,,,,,,,1.0,0.75,0.75,0.25,,,,,,,,,1.0,,,,,,0.75,1.0,1.0,,,0.25,,,,,,,,,0.75,1.0,,,1.0,,,0.545475,,,1.0,23.9,1.0,,,,,,,1.0,1.0,,,1.0,1.0,,,2.0,1.0,,,,,,,,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,0.3333333333333333,,,,,2.0,,,,1.0,,,,0.25,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612745,2018,2017-18,False
101123-200782-201583-201935-2772,1610612745,"Gerald Green, PJ Tucker, Ryan Anderson, James Harden, Trevor Ariza","Green, Tucker, Anderson, Harden, Ariza",101123-200782-201583-201935-2772,HOU,107.0,1,2.0,1.0,4.0,4.0,8,,,2.0,3.0,4.0,3.0,4.0,1.0,1.0,4.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,107.66355140186916,16.0,10.75,16.0,10.75,,,,0.5958,1.5666666666666667,4.0,,,2.0,3.0,2.0,3.0,,,,,,,,,,,,,2.0,3.0,,,,4.0,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,4.0,4.0,,,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,1.0,,,,1.0,1.0,,,,,1.0,,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,1.0,0.6666666666666666,,,1.0,,,0.5958,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2018,2017-18,False
101123-200782-201601-201935-2772,1610612745,"Gerald Green, PJ Tucker, Luc Mbah a Moute, James Harden, Trevor Ariza","Green, Tucker, Mbah a Moute, Harden, Ariza",101123-200782-201601-201935-2772,HOU,209.0,1,3.0,11.0,6.0,6.0,12,,,2.0,4.0,16.0,5.0,2.0,2.0,2.0,13.0,0.5,1.0,1.0,82.67942583732058,12.5,22.333333333333332,7.5,21.666666666666668,,,,0.53945,7.425,,,1.0,1.0,1.0,,,3.0,1.0,1.0,3.0,3.0,1.0,,,4.0,4.0,,1.0,,,,,,,2.0,9.0,3.0,3.0,3.0,,1.0,3.0,4.0,2.0,1.0,1.0,11.0,2.0,2.0,,,2.0,2.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,0.5,0.5,0.75,1.0,,1.0,,,,0.5,,,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,0.5,,0.125,1.0,1.0,1.0,0.375,0.125,1.0,1.0,1.0,0.375,1.0,1.0,0.6666666666666666,0.5,,,,,0.625,1.0,0.480425,,,,,25.4,,1.0,,,,0.3333333333333333,0.3333333333333333,,,,,,1.0,1.0,,3.0,,,,,,,,1.0,,0.75,0.75,,,1.0,,,,,,,,,,0.1875,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,1610612745,2018,2017-18,False
101123-200782-201935-203991-2772,1610612745,"Gerald Green, PJ Tucker, James Harden, Clint Capela, Trevor Ariza","Green, Tucker, Harden, Capela, Ariza",101123-200782-201935-203991-2772,HOU,761.0,2,13.0,-14.0,25.0,25.0,50,,,4.0,11.0,16.0,30.0,4.0,1.0,3.0,14.0,0.36363636363636365,0.30434782608695654,0.32,94.61235216819973,17.24,13.2,15.32,12.24,,,,0.5394391304347826,4.118181818181818,4.0,,6.0,3.0,8.0,,,3.0,1.0,5.0,1.0,7.0,2.0,,2.0,2.0,12.0,2.0,2.0,,1.0,1.0,5.0,,3.0,4.0,6.0,,7.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,10.0,2.0,3.0,2.0,3.0,8.0,6.0,14.0,3.0,,2.0,3.0,,1.0,5.0,1.0,4.0,5.0,1.0,2.0,,,,,,3.0,4.0,,0.5,0.5,1.0,0.16666666666666666,0.2,0.16666666666666666,,0.25,0.21428571428571427,0.5217391304347826,0.2727272727272727,0.25,0.4,1.0,0.2222222222222222,0.2857142857142857,0.6,0.35714285714285715,0.35294117647058826,0.4,0.5,,0.6,,0.34782608695652173,0.375,0.5,0.3333333333333333,0.13043478260869565,0.21739130434782608,0.2,0.2,1.0,0.30434782608695654,0.14285714285714285,0.14285714285714285,1.0,0.5,,,0.3333333333333333,,0.8695652173913043,0.14285714285714285,0.7331,0.5544416666666666,0.08333333333333333,0.16666666666666666,0.1875,24.71666666666667,0.16,1.0,3.0,,,0.3333333333333333,0.5,,1.0,,,,2.0,,2.0,2.0,4.0,,,,1.0,,,,,,0.2,0.3333333333333333,0.4,,0.16666666666666666,,,0.25,,,,,,0.125,,,,,,,2.0,1.0,3.0,1.0,,1.0,0.5,0.3333333333333333,,,,,,,,,,,1.0,,1.0,1.0,0.75,,,,,,,,,,,,1610612745,2018,2017-18,False
